name	x	y	z	size	group	hemisphere	type	ind.region
RB1	29.2272	-17.4739	-14.093951253161	6.184	RB	R	depth	insula
RB2	32.8279	-16.992	-13.6931926126031	6.184	RB	R	depth	insula
RB3	36.7757	-15.8664	-12.9967748729726	6.184	RB	R	depth	insula
RB4	40.3038	-13.8824	-12.2494670937298	6.184	RB	R	depth	insula
RB5	43.832	-12.3726	-12.9555288390312	6.184	RB	R	depth	superiortemporal
RB6	47.091	-11.3241	-13.6503471743674	6.184	RB	R	depth	superiortemporal
RB7	50.0415	-9.38639	-13.9970344185297	6.184	RB	R	depth	superiortemporal
RB8	53.8008	-9.88478	-15.9043835229961	6.184	RB	R	depth	middletemporal
RB9	57.9695	-10.1849	-18.2328292925025	6.184	RB	R	depth	middletemporal
RB10	62.2661	-9.68387	-19.1798529240891	6.184	RB	R	depth	middletemporal
RF1	27.8614	-45.5787	-5.03873326010761	6.184	RF	R	depth	lingual
RF2	31.4816	-43.8691	-4.19847093010716	6.184	RF	R	depth	lingual
RF3	36.1323	-42.1918	-3.34163907918584	6.184	RF	R	depth	fusiform
RF4	42.6379	-39.1357	-1.81958001467022	6.184	RF	R	depth	bankssts
RF5	48.9824	-35.948	0.0971179370535526	6.184	RF	R	depth	bankssts
RF6	53.0573	-34.3048	0.204703723193618	6.184	RF	R	depth	bankssts
RF7	57.7117	-33.653	-0.0772448956029903	6.184	RF	R	depth	bankssts
RF8	63.1574	-33.7213	1.27229153013066	6.184	RF	R	depth	bankssts
RF9	68.1514	-34.1792	3.18457065213879	6.184	RF	R	depth	middletemporal
RF10	73.0188	-34.8862	3.63621869504919	6.184	RF	R	depth	middletemporal
RC1	29.6216	-28.2372	-2.34236337230737	6.184	RC	R	depth	insula
RC2	34.7894	-27.1212	-2.53944962794605	6.184	RC	R	depth	insula
RC3	41.0391	-26.3233	-3.09284157673741	6.184	RC	R	depth	insula
RC4	47.1875	-25.2331	-1.9478787167912	6.184	RC	R	depth	bankssts
RC5	51.2528	-24.8499	-1.99722996555745	6.184	RC	R	depth	superiortemporal
