onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	test	answer	experiment	session	subject
0.0	1.316	19825	INSTRUCT_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	2	R1655S
1.316	35.295	21133	INSTRUCT_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	2	R1655S
36.611	10.355	56428	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	2	R1655S
46.966	0.001	66794	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	2	R1655S
46.967	2.075	66794	ENCODING_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
49.042	1.604	68864	WORD	n/a	n/a	WALNUT	Trees	1	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
50.646	0.764	70475	WORD_OFF	n/a	n/a	WALNUT	Trees	1	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
51.41	1.602	71237	WORD	n/a	n/a	WILLOW	Trees	2	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
53.012	0.951	72832	WORD_OFF	n/a	n/a	WILLOW	Trees	2	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
53.963	1.606	73781	WORD	n/a	n/a	BANJO	Instruments	3	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
55.569	0.993	75391	WORD_OFF	n/a	n/a	BANJO	Instruments	3	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
56.562	1.6	76383	WORD	n/a	n/a	TUBA	Instruments	4	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
58.162	0.757	77994	WORD_OFF	n/a	n/a	TUBA	Instruments	4	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
58.919	1.615	78741	WORD	n/a	n/a	ROBIN	Birds	5	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
60.534	0.853	80351	WORD_OFF	n/a	n/a	ROBIN	Birds	5	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
61.387	1.608	81214	WORD	n/a	n/a	PIGEON	Birds	6	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
62.995	0.942	82824	WORD_OFF	n/a	n/a	PIGEON	Birds	6	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
63.937	1.607	83759	WORD	n/a	n/a	GUITAR	Instruments	7	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
65.544	0.943	85369	WORD_OFF	n/a	n/a	GUITAR	Instruments	7	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
66.487	1.607	86303	WORD	n/a	n/a	DRUM	Instruments	8	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
68.094	0.975	87914	WORD_OFF	n/a	n/a	DRUM	Instruments	8	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
69.069	1.601	88891	WORD	n/a	n/a	DOVE	Birds	9	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
70.67	0.849	90487	WORD_OFF	n/a	n/a	DOVE	Birds	9	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
71.519	1.601	91350	WORD	n/a	n/a	SPARROW	Birds	10	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
73.12	0.984	92946	WORD_OFF	n/a	n/a	SPARROW	Birds	10	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
74.104	1.607	93923	WORD	n/a	n/a	CEDAR	Trees	11	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
75.711	0.909	95533	WORD_OFF	n/a	n/a	CEDAR	Trees	11	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
76.62	1.604	96439	WORD	n/a	n/a	ELM	Trees	12	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
78.224	0.003	98044	START	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	2	R1655S
78.227	0.0	98047	PROB	0.0	n/a	n/a	n/a	-999	-1	[4, 4, 1]	9	catFR1	2	R1655S
78.22	0.003	98049	WORD_OFF	n/a	n/a	ELM	Trees	12	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
78.223	0.001	98049	ENCODING_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
78.224	4.713	98049	DISTRACT_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
82.937	4.725	102757	PROB	4.725	n/a	n/a	n/a	-999	-1	[8, 7, 4]	19	catFR1	2	R1655S
87.662	4.36	107482	PROB	4.36	n/a	n/a	n/a	-999	-1	[8, 8, 1]	17	catFR1	2	R1655S
92.022	3.832	111842	PROB	3.832	n/a	n/a	n/a	-999	-1	[6, 8, 2]	16	catFR1	2	R1655S
95.854	3.759	115674	PROB	3.759	n/a	n/a	n/a	-999	-1	[7, 4, 2]	13	catFR1	2	R1655S
99.613	0.0	119433	STOP	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	2	R1655S
99.613	2.217	119442	DISTRACT_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
101.83	0.456	121656	REC_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
102.286	1.344	122106	REC_WORD_VV	1.344	n/a	<>	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
103.63	0.955	123450	REC_WORD	0.955	n/a	WALNUT	Trees	1	-1	[0, 0, 0]	n/a	catFR1	2	R1655S
