name	x	y	z	size	group	hemisphere	type	ind.region
LB1	-26.5081	-11.3052	-22.5783142294678	6.184	LB	L	depth	insula
LB2	-31.807	-12.1296	-23.72907078132	6.184	LB	L	depth	insula
LB3	-39.1305	-13.5883	-23.5276064974459	6.184	LB	L	depth	insula
LB4	-43.5322	-15.6525	-22.8924566206223	6.184	LB	L	depth	fusiform
LB5	-47.4773	-15.5032	-20.9478728866835	6.184	LB	L	depth	inferiortemporal
LB6	-52.8159	-14.8588	-18.7444285146668	6.184	LB	L	depth	middletemporal
LB7	-59.3788	-15.8388	-18.155582696463	6.184	LB	L	depth	middletemporal
LB8	-66.837	-18.0159	-16.991632861823	6.184	LB	L	depth	middletemporal
LB9	-70.3326	-19.2362	-12.9537810909	6.184	LB	L	depth	middletemporal
LB10	-74.0041	-20.5947	-12.229992685643	6.184	LB	L	depth	middletemporal
LA1	-19.9808	-2.17036	-15.7860023676355	6.814	LA	L	depth	insula
LA2	-23.723	-2.52307	-17.463847576244	6.814	LA	L	depth	insula
LA3	-27.5058	-1.98821	-18.1843702661517	6.814	LA	L	depth	insula
LA4	-32.1283	-2.00536	-19.7485717948786	6.814	LA	L	depth	insula
LA5	-37.5757	-1.10734	-18.7811604790184	6.814	LA	L	depth	insula
LA6	-42.1369	-0.967123	-18.8662108257771	6.814	LA	L	depth	superiortemporal
LA7	-45.5892	0.174631	-17.0070461510614	6.814	LA	L	depth	superiortemporal
LA8	-49.6197	1.04407	-15.2467728394364	6.814	LA	L	depth	superiortemporal
LA9	-55.1664	1.38561	-16.0717940228433	6.814	LA	L	depth	superiortemporal
LA10	-60.1517	1.85177	-17.1324550222298	6.814	LA	L	depth	superiortemporal
LI1	-24.1608	-1.7233	-37.1475752848594	6.814	LI	L	depth	entorhinal
LI2	-27.3508	-2.00098	-37.0512071039122	6.814	LI	L	depth	entorhinal
LI3	-31.1307	-1.91183	-37.0361173616525	6.814	LI	L	depth	fusiform
LI4	-38.1097	-1.77679	-36.6414319225753	6.814	LI	L	depth	fusiform
LI5	-44.6853	-0.742206	-35.2941155941798	6.814	LI	L	depth	inferiortemporal
LI6	-48.5242	0.660579	-32.8216764222625	6.814	LI	L	depth	inferiortemporal
LI7	-51.9634	1.65674	-30.5214964403373	6.814	LI	L	depth	middletemporal
