name	x	y	z	size	group	hemisphere	type	ind.region
TG1	-40.5239	20.3469	-42.9284364738724	0.001	TG	L	grid	temporalpole
TG2	-48.3387	17.8702	-37.7276675538452	0.001	TG	L	grid	temporalpole
TG3	-52.8136	11.9797	-28.325909586412	0.001	TG	L	grid	inferiortemporal
TG4	-58.4705	-1.3346	-25.2993389735724	0.001	TG	L	grid	middletemporal
TG5	-61.6361	-11.0115	-20.260150602617	0.001	TG	L	grid	middletemporal
TG6	-59.9198	-20.7847	-17.4997555690018	0.001	TG	L	grid	middletemporal
TG7	-62.3338	-28.9227	-12.9591247281065	0.001	TG	L	grid	middletemporal
TG8	-64.8032	-38.2798	-4.91242482683993	0.001	TG	L	grid	middletemporal
TG9	-35.7043	24.5499	-32.8656173257448	0.001	TG	L	grid	temporalpole
TG10	-43.9405	21.4837	-27.3351168972814	0.001	TG	L	grid	superiortemporal
TG11	-52.8056	14.025	-21.7218095915392	0.001	TG	L	grid	middletemporal
TG12	-55.6918	4.84237	-14.9575163179624	0.001	TG	L	grid	middletemporal
TG13	-60.5263	-4.58477	-10.6612139583293	0.001	TG	L	grid	middletemporal
TG14	-60.8955	-13.9371	-5.66923936342006	0.001	TG	L	grid	middletemporal
TG15	-61.409	-23.516	2.06033165459866	0.001	TG	L	grid	middletemporal
TG16	-62.6698	-34.2649	6.91409539004768	0.001	TG	L	grid	superiortemporal
TG18	-41.4612	24.0753	-19.6153039742185	0.001	TG	L	grid	superiortemporal
TG19	-53.732	17.1882	-14.8260537657958	0.001	TG	L	grid	superiortemporal
TG20	-58.2191	8.60625	-6.72965035512209	0.001	TG	L	grid	superiortemporal
TG21	-60.0086	1.21341	1.83791545883497	0.001	TG	L	grid	superiortemporal
TG22	-59.7623	-4.66445	7.51326786599795	0.001	TG	L	grid	postcentral
TG23	-59.1015	-15.4233	11.814932261508	0.001	TG	L	grid	supramarginal
TG24	-59.6244	-24.4396	19.7389925666428	0.001	TG	L	grid	supramarginal
TG26	-44.2542	28.4053	-13.0466113633717	0.001	TG	L	grid	parsorbitalis
TG27	-52.3911	22.0913	-6.48151305238609	0.001	TG	L	grid	parsorbitalis
TG28	-57.9448	12.3075	2.78049799847104	0.001	TG	L	grid	parsopercularis
TG29	-60.1482	3.83187	10.8778984391653	0.001	TG	L	grid	precentral
TG30	-59.2337	-1.78318	17.3714857248257	0.001	TG	L	grid	postcentral
TG31	-58.763	-8.83093	23.9945867797086	0.001	TG	L	grid	postcentral
TG32	-60.5218	-15.5661	27.5070271298866	0.001	TG	L	grid	supramarginal
TT1	-29.2515	-26.7136	-25.3593130026279	0.001	TT	L	strip	fusiform
TT2	-26.5108	-17.5583	-31.2833601540072	0.001	TT	L	strip	parahippocampal
TT3	-21.8913	-9.01832	-36.3446778146246	0.001	TT	L	strip	entorhinal
TT4	-20.97	0.131037	-39.3775109075076	0.001	TT	L	strip	entorhinal
TT5	-23.1836	10.2117	-41.3375011757558	0.001	TT	L	strip	temporalpole
TT6	-27.8391	21.3487	-41.1512943559434	0.001	TT	L	strip	temporalpole
AST1	-24.2	-8.51864	-40.7266337880248	0.001	AST	L	strip	entorhinal
AST2	-25.5234	-1.12958	-47.9684179129011	0.001	AST	L	strip	entorhinal
AST3	-32.6967	10.1976	-49.2305453797952	0.001	AST	L	strip	fusiform
AST4	-38.0712	17.0223	-42.927302208505	0.001	AST	L	strip	temporalpole
MST1	-19.7648	-3.97879	-32.957712318456	0.001	MST	L	strip	entorhinal
MST2	-23.5549	-3.22069	-45.5254037741498	0.001	MST	L	strip	entorhinal
MST3	-35.4798	-0.615689	-50.6443782562653	0.001	MST	L	strip	fusiform
MST4	-48.8383	2.06248	-45.9217098348467	0.001	MST	L	strip	inferiortemporal
PST1	-23.1247	6.66678	-40.3507006931068	0.001	PST	L	strip	entorhinal
PST2	-24.3179	-2.30063	-47.3929386552817	0.001	PST	L	strip	entorhinal
PST3	-35.6474	-7.92839	-47.015598686691	0.001	PST	L	strip	inferiortemporal
PST4	-49.3694	-11.1232	-42.7028116073498	0.001	PST	L	strip	inferiortemporal
PPS1	-16.2938	-48.7111	-6.71917050904897	0.001	PPS	L	strip	fusiform
PPS2	-27.4481	-44.7157	-17.1184797247519	0.001	PPS	L	strip	fusiform
PPS3	-38.4825	-40.8235	-24.000803869998	0.001	PPS	L	strip	fusiform
PPS4	-48.4377	-36.8471	-27.6418744203096	0.001	PPS	L	strip	fusiform
OF1	-8.39153	34.5895	-31.0663459963039	0.001	OF	L	strip	medialorbitofrontal
OF2	-18.4682	33.791	-27.3760702052638	0.001	OF	L	strip	lateralorbitofrontal
OF3	-29.0211	33.9749	-23.5135619048188	0.001	OF	L	strip	lateralorbitofrontal
OF4	-38.8852	33.2475	-20.173269814129	0.001	OF	L	strip	parsorbitalis
SF1	-0.927995	50.6506	28.4519489095966	0.001	SF	L	strip	superiorfrontal
SF2	-2.95863	59.9402	22.6063029306622	0.001	SF	L	strip	superiorfrontal
SF3	-11.7388	65.2055	21.0954990343145	0.001	SF	L	strip	superiorfrontal
SF4	-23.1528	63.5133	15.3285353486641	0.001	SF	L	strip	rostralmiddlefrontal
SF5	-35.4377	58.0934	10.2853916477133	0.001	SF	L	strip	rostralmiddlefrontal
SF6	-42.962	53.105	8.11906325483399	0.001	SF	L	strip	rostralmiddlefrontal
SF7	-51.5083	42.5991	9.23993403878253	0.001	SF	L	strip	rostralmiddlefrontal
SF8	-54.0496	29.9148	6.067879726872	0.001	SF	L	strip	parstriangularis
IF1	-0.928933	59.7079	-11.1099308561202	0.001	IF	L	strip	frontalpole
IF2	-7.278	66.7206	-12.7723817796744	0.001	IF	L	strip	frontalpole
IF3	-17.9904	68.0793	-10.2379105235107	0.001	IF	L	strip	superiorfrontal
IF4	-29.5942	62.7993	-11.2528911792216	0.001	IF	L	strip	rostralmiddlefrontal
IF5	-40.4302	61.602	-6.89969116413276	0.001	IF	L	strip	rostralmiddlefrontal
IF6	-47.3823	52.7446	-0.877485985664734	0.001	IF	L	strip	rostralmiddlefrontal
IF7	-54.0007	38.857	1.25300425038809	0.001	IF	L	strip	parstriangularis
IF8	-54.093	29.5124	6.11356750587383	0.001	IF	L	strip	parstriangularis
SO1	-27.042	-92.0218	30.5364103302226	0.001	SO	L	strip	superiorparietal
SO2	-36.4002	-87.6398	27.2880712972008	0.001	SO	L	strip	inferiorparietal
SO3	-45.9564	-80.239	23.5331094549718	0.001	SO	L	strip	inferiorparietal
SO4	-54.4903	-71.8007	17.7994400762226	0.001	SO	L	strip	inferiorparietal
SO5	-60.7815	-61.0001	13.0255810418224	0.001	SO	L	strip	middletemporal
SO6	-65.041	-52.487	4.65547123059845	0.001	SO	L	strip	middletemporal
IO1	-25.3823	-96.4901	19.9347222637831	0.001	IO	L	strip	lateraloccipital
IO2	-35.7741	-90.9004	17.6171549139709	0.001	IO	L	strip	lateraloccipital
IO3	-45.0656	-84.0852	15.1886392148561	0.001	IO	L	strip	lateraloccipital
IO4	-53.3501	-75.2658	10.9333689472226	0.001	IO	L	strip	lateraloccipital
IO5	-59.3125	-64.6534	5.68012001776385	0.001	IO	L	strip	inferiortemporal
IO6	-65.1311	-54.1254	2.71960388192253	0.001	IO	L	strip	middletemporal
