onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	test	answer	experiment	session	subject
0.0	164.841	35700	INSTRUCT_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	0	R1405E
164.841	56.048	200543	INSTRUCT_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	0	R1405E
220.889	10.401	256585	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	0	R1405E
231.29	0.0	266984	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	0	R1405E
231.29	2.033	266984	ENCODING_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
233.323	1.616	269014	WORD	n/a	n/a	COFFEE	Beverages	1	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
234.939	0.9	270633	WORD_OFF	n/a	n/a	COFFEE	Beverages	1	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
235.839	1.616	271534	WORD	n/a	n/a	COLA	Beverages	2	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
237.455	1.0	273153	WORD_OFF	n/a	n/a	COLA	Beverages	2	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
238.455	1.616	274156	WORD	n/a	n/a	DRESSER	Furniture	3	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
240.071	0.751	275764	WORD_OFF	n/a	n/a	DRESSER	Furniture	3	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
240.822	1.616	276516	WORD	n/a	n/a	BOOKCASE	Furniture	4	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
242.438	0.817	278136	WORD_OFF	n/a	n/a	BOOKCASE	Furniture	4	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
243.255	1.6	278945	WORD	n/a	n/a	FREEZER	Appliances	5	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
244.855	0.917	280553	WORD_OFF	n/a	n/a	FREEZER	Appliances	5	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
245.772	1.616	281465	WORD	n/a	n/a	TOASTER	Appliances	6	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
247.388	1.0	283084	WORD_OFF	n/a	n/a	TOASTER	Appliances	6	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
248.388	1.617	284088	WORD	n/a	n/a	DESK	Furniture	7	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
250.005	0.916	285695	WORD_OFF	n/a	n/a	DESK	Furniture	7	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
250.921	1.6	286619	WORD	n/a	n/a	RECLINER	Furniture	8	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
252.521	1.0	288215	WORD_OFF	n/a	n/a	RECLINER	Furniture	8	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
253.521	1.6	289219	WORD	n/a	n/a	RUM	Beverages	9	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
255.121	0.799	290815	WORD_OFF	n/a	n/a	RUM	Beverages	9	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
255.92	1.601	291613	WORD	n/a	n/a	MILK	Beverages	10	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
257.521	0.783	293221	WORD_OFF	n/a	n/a	MILK	Beverages	10	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
258.304	1.6	293996	WORD	n/a	n/a	MIXER	Appliances	11	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
259.904	0.983	295604	WORD_OFF	n/a	n/a	MIXER	Appliances	11	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
260.887	1.618	296585	WORD	n/a	n/a	DRYER	Appliances	12	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
262.505	0.0	298200	START	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	0	R1405E
262.505	0.0	298200	PROB	10.783	n/a	n/a	n/a	-999	-1	[8, 2, 8]	10.0	catFR1	0	R1405E
262.503	0.002	298204	WORD_OFF	n/a	n/a	DRYER	Appliances	12	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
262.505	0.0	298204	ENCODING_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
262.505	10.799	298204	DISTRACT_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
273.304	3.482	308999	PROB	3.466	n/a	n/a	n/a	-999	-1	[1, 1, 7]	9.0	catFR1	0	R1405E
276.786	3.701	312481	PROB	3.684	n/a	n/a	n/a	-999	-1	[4, 3, 1]	8.0	catFR1	0	R1405E
280.487	6.249	316182	PROB	6.233	n/a	n/a	n/a	-999	-1	[3, 4, 6]	13.0	catFR1	0	R1405E
286.736	0.0	322431	STOP	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	0	R1405E
286.736	2.233	322433	DISTRACT_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
288.969	29.999	324665	REC_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
318.968	0.268	354663	REC_WORD_VV	29.999	n/a	<>	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
319.236	108.745	354930	REC_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1405E
427.981	10.351	463674	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	0	R1405E
438.332	0.0	474027	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	0	R1405E
438.332	2.016	474027	ENCODING_START	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	0	R1405E
440.348	1.616	476045	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DOLPHIN	OceanAnimals	1	1	[0, 0, 0]	n/a	catFR1	0	R1405E
441.964	0.85	477664	WORD_OFF	n/a	n/a	DOLPHIN	OceanAnimals	1	1	[0, 0, 0]	n/a	catFR1	0	R1405E
442.814	1.617	478508	WORD	n/a	wordpools/wordpool_categorized_EN.txt	OYSTER	OceanAnimals	2	1	[0, 0, 0]	n/a	catFR1	0	R1405E
444.431	0.933	480127	WORD_OFF	n/a	n/a	OYSTER	OceanAnimals	2	1	[0, 0, 0]	n/a	catFR1	0	R1405E
445.364	1.617	481062	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TRUCK	Vehicles	3	1	[0, 0, 0]	n/a	catFR1	0	R1405E
446.981	0.816	482681	WORD_OFF	n/a	n/a	TRUCK	Vehicles	3	1	[0, 0, 0]	n/a	catFR1	0	R1405E
447.797	1.617	483491	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MOPED	Vehicles	4	1	[0, 0, 0]	n/a	catFR1	0	R1405E
449.414	0.8	485110	WORD_OFF	n/a	n/a	MOPED	Vehicles	4	1	[0, 0, 0]	n/a	catFR1	0	R1405E
450.214	1.616	485908	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BLUEBIRD	Birds	5	1	[0, 0, 0]	n/a	catFR1	0	R1405E
451.83	0.934	487527	WORD_OFF	n/a	n/a	BLUEBIRD	Birds	5	1	[0, 0, 0]	n/a	catFR1	0	R1405E
452.764	1.616	488462	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SPARROW	Birds	6	1	[0, 0, 0]	n/a	catFR1	0	R1405E
454.38	0.867	490081	WORD_OFF	n/a	n/a	SPARROW	Birds	6	1	[0, 0, 0]	n/a	catFR1	0	R1405E
455.247	1.6	490948	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SQUID	OceanAnimals	7	1	[0, 0, 0]	n/a	catFR1	0	R1405E
456.847	0.866	492544	WORD_OFF	n/a	n/a	SQUID	OceanAnimals	7	1	[0, 0, 0]	n/a	catFR1	0	R1405E
457.713	1.616	493411	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WHALE	OceanAnimals	8	1	[0, 0, 0]	n/a	catFR1	0	R1405E
459.329	0.767	495030	WORD_OFF	n/a	n/a	WHALE	OceanAnimals	8	1	[0, 0, 0]	n/a	catFR1	0	R1405E
460.096	1.617	495794	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ROBIN	Birds	9	1	[0, 0, 0]	n/a	catFR1	0	R1405E
461.713	0.95	497413	WORD_OFF	n/a	n/a	ROBIN	Birds	9	1	[0, 0, 0]	n/a	catFR1	0	R1405E
462.663	1.617	498359	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PIGEON	Birds	10	1	[0, 0, 0]	n/a	catFR1	0	R1405E
464.28	0.984	499979	WORD_OFF	n/a	n/a	PIGEON	Birds	10	1	[0, 0, 0]	n/a	catFR1	0	R1405E
465.264	1.6	500959	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BOAT	Vehicles	11	1	[0, 0, 0]	n/a	catFR1	0	R1405E
466.864	0.983	502555	WORD_OFF	n/a	n/a	BOAT	Vehicles	11	1	[0, 0, 0]	n/a	catFR1	0	R1405E
467.847	1.617	503547	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BUS	Vehicles	12	1	[0, 0, 0]	n/a	catFR1	0	R1405E
469.464	0.003	505160	PROB	4.333	n/a	n/a	n/a	-999	1	[2, 8, 5]	15.0	catFR1	0	R1405E
469.467	0.0	505163	START	n/a	n/a	n/a	n/a	-999	1	[-999, -999, -999]	n/a	catFR1	0	R1405E
469.466	0.001	505167	WORD_OFF	n/a	n/a	BUS	Vehicles	12	1	[0, 0, 0]	n/a	catFR1	0	R1405E
469.467	0.0	505167	ENCODING_END	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	0	R1405E
469.467	4.347	505167	DISTRACT_START	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	0	R1405E
473.814	3.167	509510	PROB	3.149	n/a	n/a	n/a	-999	1	[6, 1, 1]	8.0	catFR1	0	R1405E
476.981	3.066	512677	PROB	3.049	n/a	n/a	n/a	-999	1	[1, 1, 3]	5.0	catFR1	0	R1405E
480.047	3.55	515743	PROB	3.533	n/a	n/a	n/a	-999	1	[4, 2, 4]	10.0	catFR1	0	R1405E
483.597	4.299	519293	PROB	4.282	n/a	n/a	n/a	-999	1	[1, 8, 8]	17.0	catFR1	0	R1405E
487.896	10.917	523592	PROB	10.9	n/a	n/a	n/a	-999	1	[8, 1, 6]	15.0	catFR1	0	R1405E
498.813	0.0	534505	DISTRACT_END	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	0	R1405E
498.813	2.166	534509	STOP	n/a	n/a	n/a	n/a	-999	1	[-999, -999, -999]	n/a	catFR1	0	R1405E
500.979	1.805	536679	REC_START	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	0	R1405E
502.784	1.614	538480	REC_WORD	1.805	n/a	BUS	Vehicles	12	1	[0, 0, 0]	n/a	catFR1	0	R1405E
504.398	12.968	540094	REC_WORD	3.419	n/a	OYSTER	OceanAnimals	2	1	[0, 0, 0]	n/a	catFR1	0	R1405E
517.366	13.856	553062	REC_WORD	16.387	n/a	BLUEBIRD	Birds	5	1	[0, 0, 0]	n/a	catFR1	0	R1405E
531.222	7.606	566921	REC_END	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	0	R1405E
538.828	10.349	574527	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	2	[0, 0, 0]	n/a	catFR1	0	R1405E
549.177	0.001	584869	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	2	[0, 0, 0]	n/a	catFR1	0	R1405E
549.178	2.182	584880	ENCODING_START	n/a	n/a	n/a	n/a	-999	2	[0, 0, 0]	n/a	catFR1	0	R1405E
551.36	1.617	587058	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FOUNDATION	Building	1	2	[0, 0, 0]	n/a	catFR1	0	R1405E
552.977	0.8	588677	WORD_OFF	n/a	n/a	FOUNDATION	Building	1	2	[0, 0, 0]	n/a	catFR1	0	R1405E
553.777	1.616	589475	WORD	n/a	wordpools/wordpool_categorized_EN.txt	STAIRS	Building	2	2	[0, 0, 0]	n/a	catFR1	0	R1405E
555.393	0.784	591094	WORD_OFF	n/a	n/a	STAIRS	Building	2	2	[0, 0, 0]	n/a	catFR1	0	R1405E
556.177	1.617	591870	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BED	Furniture	3	2	[0, 0, 0]	n/a	catFR1	0	R1405E
557.794	0.933	593489	WORD_OFF	n/a	n/a	BED	Furniture	3	2	[0, 0, 0]	n/a	catFR1	0	R1405E
558.727	1.616	594424	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CABINET	Furniture	4	2	[0, 0, 0]	n/a	catFR1	0	R1405E
560.343	1.001	596043	WORD_OFF	n/a	n/a	CABINET	Furniture	4	2	[0, 0, 0]	n/a	catFR1	0	R1405E
561.344	1.616	597046	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HEADPHONES	Electronics	5	2	[0, 0, 0]	n/a	catFR1	0	R1405E
562.96	0.816	598654	WORD_OFF	n/a	n/a	HEADPHONES	Electronics	5	2	[0, 0, 0]	n/a	catFR1	0	R1405E
