onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	test	answer	experiment	session	subject
0.0	12.282	221050	INSTRUCT_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1421M
12.282	208.449	233326	INSTRUCT_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1421M
220.731	10.384	441770	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1421M
231.115	0.0	452158	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1421M
231.115	2.084	452158	ENCODING_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
233.199	1.598	454239	WORD	n/a	n/a	LAMB	FarmAnimals	1	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
234.797	0.867	455837	WORD_OFF	n/a	n/a	LAMB	FarmAnimals	1	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
235.664	1.6	456705	WORD	n/a	n/a	SHEEP	FarmAnimals	2	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
237.264	0.9	458303	WORD_OFF	n/a	n/a	SHEEP	FarmAnimals	2	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
238.164	1.617	459199	WORD	n/a	n/a	ROSE	Flowers	3	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
239.781	0.8	460824	WORD_OFF	n/a	n/a	ROSE	Flowers	3	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
240.581	1.6	461624	WORD	n/a	n/a	DAFFODIL	Flowers	4	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
242.181	0.832	463222	WORD_OFF	n/a	n/a	DAFFODIL	Flowers	4	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
243.013	1.601	464048	WORD	n/a	n/a	HAMMER	Tools	5	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
244.614	0.816	465647	WORD_OFF	n/a	n/a	HAMMER	Tools	5	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
245.43	1.601	466460	WORD	n/a	n/a	PLIERS	Tools	6	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
247.031	0.8	468072	WORD_OFF	n/a	n/a	PLIERS	Tools	6	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
247.831	1.616	468871	WORD	n/a	n/a	VIOLET	Flowers	7	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
249.447	0.817	470483	WORD_OFF	n/a	n/a	VIOLET	Flowers	7	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
250.264	1.6	471296	WORD	n/a	n/a	CARNATION	Flowers	8	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
251.864	0.799	472894	WORD_OFF	n/a	n/a	CARNATION	Flowers	8	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
252.663	1.601	473693	WORD	n/a	n/a	SHOVEL	Tools	9	-1	[0, 0, 0]	n/a	catFR1	1	R1421M
