onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	test	answer	experiment	session	subject
0.0	1.878	15558	INSTRUCT_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1383J
1.878	4.054	17438	INSTRUCT_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1383J
5.932	161.651	21493	INSTRUCT_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1383J
167.583	21.448	183137	INSTRUCT_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1383J
189.031	10.0	204586	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1383J
199.39	0.001	214941	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1383J
199.391	2.041	214941	ENCODING_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
201.432	1.6	216986	WORD	n/a	n/a	WOOL	Materials	1	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
203.048	0.9	218596	WORD_OFF	n/a	n/a	WOOL	Materials	1	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
203.948	1.6	219501	WORD	n/a	n/a	DENIM	Materials	2	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
205.548	0.817	221102	WORD_OFF	n/a	n/a	DENIM	Materials	2	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
206.365	1.6	221920	WORD	n/a	n/a	MINUTE	Times	3	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
207.982	0.983	223530	WORD_OFF	n/a	n/a	MINUTE	Times	3	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
208.965	1.6	224513	WORD	n/a	n/a	HOUR	Times	4	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
210.581	1.001	226132	WORD_OFF	n/a	n/a	HOUR	Times	4	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
211.582	1.6	227133	WORD	n/a	n/a	FIREMAN	Professions	5	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
213.198	0.9	228751	WORD_OFF	n/a	n/a	FIREMAN	Professions	5	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
214.098	1.6	229647	WORD	n/a	n/a	PLUMBER	Professions	6	-1	[0, 0, 0]	n/a	catFR1	1	R1383J
