onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	test	answer	experiment	session	subject
0.0	164.96	405255	INSTRUCT_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	0	R1414E
164.96	84.03	570210	INSTRUCT_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	0	R1414E
248.99	10.0	654246	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	0	R1414E
259.407	0.001	664655	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	0	R1414E
259.408	2.182	664670	ENCODING_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
261.59	1.6	666843	WORD	n/a	n/a	OCEAN	Landscapes	1	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
263.205	0.968	668465	WORD_OFF	n/a	n/a	OCEAN	Landscapes	1	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
264.173	1.6	669426	WORD	n/a	n/a	FOREST	Landscapes	2	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
265.789	0.767	671047	WORD_OFF	n/a	n/a	FOREST	Landscapes	2	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
266.556	1.6	671803	WORD	n/a	n/a	SNOW	Weather	3	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
268.173	0.983	673425	WORD_OFF	n/a	n/a	SNOW	Weather	3	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
269.156	1.6	674417	WORD	n/a	n/a	DRIZZLE	Weather	4	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
270.756	0.9	676007	WORD_OFF	n/a	n/a	DRIZZLE	Weather	4	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
271.656	1.6	676905	WORD	n/a	n/a	CAULIFLOWER	Vegetables	5	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
273.272	0.784	678527	WORD_OFF	n/a	n/a	CAULIFLOWER	Vegetables	5	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
274.056	1.6	679314	WORD	n/a	n/a	CORN	Vegetables	6	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
275.656	0.833	680904	WORD_OFF	n/a	n/a	CORN	Vegetables	6	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
276.489	1.6	681739	WORD	n/a	n/a	RIVER	Landscapes	7	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
278.089	0.767	683345	WORD_OFF	n/a	n/a	RIVER	Landscapes	7	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
278.856	1.6	684117	WORD	n/a	n/a	STREAM	Landscapes	8	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
280.472	0.967	685738	WORD_OFF	n/a	n/a	STREAM	Landscapes	8	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
281.439	1.6	686699	WORD	n/a	n/a	CUCUMBER	Vegetables	9	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
283.055	0.85	688305	WORD_OFF	n/a	n/a	CUCUMBER	Vegetables	9	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
283.905	1.6	689155	WORD	n/a	n/a	BROCCOLI	Vegetables	10	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
285.521	0.934	690777	WORD_OFF	n/a	n/a	BROCCOLI	Vegetables	10	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
286.455	1.6	691706	WORD	n/a	n/a	HUMIDITY	Weather	11	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
288.072	0.95	693328	WORD_OFF	n/a	n/a	HUMIDITY	Weather	11	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
289.022	1.6	694273	WORD	n/a	n/a	WIND	Weather	12	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
290.623	0.0	695876	START	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	0	R1414E
290.623	0.0	695876	PROB	4.882	n/a	n/a	n/a	-999	-1	[5, 7, 8]	20.0	catFR1	0	R1414E
290.622	0.001	695879	WORD_OFF	n/a	n/a	WIND	Weather	12	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
290.623	0.0	695879	ENCODING_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
290.623	4.898	695879	DISTRACT_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
295.521	5.6	700774	PROB	5.583	n/a	n/a	n/a	-999	-1	[5, 4, 5]	14.0	catFR1	0	R1414E
301.121	3.483	706374	PROB	3.466	n/a	n/a	n/a	-999	-1	[3, 5, 5]	13.0	catFR1	0	R1414E
304.604	4.85	709857	PROB	4.833	n/a	n/a	n/a	-999	-1	[8, 3, 4]	15.0	catFR1	0	R1414E
309.454	3.117	714707	PROB	3.1	n/a	n/a	n/a	-999	-1	[1, 7, 7]	15.0	catFR1	0	R1414E
312.571	0.0	717824	STOP	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	0	R1414E
312.571	2.4	717829	DISTRACT_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
314.971	2.31	720230	REC_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
317.281	0.753	722534	REC_WORD	2.31	n/a	OCEAN	Landscapes	1	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
318.034	1.262	723287	REC_WORD	3.063	n/a	SNOW	Weather	3	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
319.296	1.018	724549	REC_WORD	4.325	n/a	CAULIFLOWER	Vegetables	5	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
320.314	0.654	725567	REC_WORD	5.343	n/a	CORN	Vegetables	6	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
320.968	1.466	726221	REC_WORD	5.997	n/a	BROCCOLI	Vegetables	10	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
322.434	0.608	727687	REC_WORD	7.463	n/a	DRIZZLE	Weather	4	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
323.042	1.0	728295	REC_WORD	8.071	n/a	FOREST	Landscapes	2	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
324.042	1.684	729295	REC_WORD_VV	9.071	n/a	<>	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
325.726	4.762	730979	REC_WORD_VV	10.755	n/a	<>	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
330.488	0.409	735741	REC_WORD	15.517	n/a	OCEAN	Landscapes	1	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
330.897	0.535	736150	REC_WORD	15.926	n/a	FOREST	Landscapes	2	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
331.432	1.174	736685	REC_WORD	16.461	n/a	SNOW	Weather	3	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
332.606	0.907	737859	REC_WORD	17.635	n/a	DRIZZLE	Weather	4	-1	[0, 0, 0]	n/a	catFR1	0	R1414E
