onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	test	answer	experiment	session	subject
0.0	16.935	707793	SESS_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
16.935	10.428	716260	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
27.363	3.591	721474	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
30.954	2.449	723269	PRACTICE_WORD	n/a	n/a	BEAM	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
33.403	2.518	724494	PRACTICE_WORD	n/a	n/a	WATCH	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
35.921	2.567	725752	PRACTICE_WORD	n/a	n/a	TONGUE	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
38.488	2.484	727036	PRACTICE_WORD	n/a	n/a	FLOOD	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
40.972	2.417	728278	PRACTICE_WORD	n/a	n/a	ATTIC	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
43.389	2.501	729486	PRACTICE_WORD	n/a	n/a	COTTON	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
45.89	2.4	730737	PRACTICE_WORD	n/a	n/a	IRON	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
48.29	2.584	731937	PRACTICE_WORD	n/a	n/a	CAMEL	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
50.874	2.434	733228	PRACTICE_WORD	n/a	n/a	RING	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
53.308	2.484	734445	PRACTICE_WORD	n/a	n/a	RHINO	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
55.792	2.582	735687	PRACTICE_WORD	n/a	n/a	WAGON	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
58.374	1.602	736978	PRACTICE_WORD	n/a	n/a	CHEST	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
59.976	0.0	737779	PRACTICE_DISTRACT_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
59.976	0.017	737779	START	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	1	R1102P
59.993	5.267	737788	PROB	5.246	n/a	n/a	n/a	-999	-1	[9, 4, 5]	18.0	catFR1	1	R1102P
65.26	5.167	740421	PROB	5.138	n/a	n/a	n/a	-999	-1	[9, 7, 1]	17.0	catFR1	1	R1102P
70.427	4.502	743004	PROB	4.476	n/a	n/a	n/a	-999	-1	[6, 5, 2]	13.0	catFR1	1	R1102P
74.929	5.638	745255	PROB	5.638	n/a	n/a	n/a	-999	-1	[5, 4, 7]	16.0	catFR1	1	R1102P
80.567	0.013	748074	STOP	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	1	R1102P
80.58	0.552	748080	PRACTICE_DISTRACT_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
81.132	30.515	748356	PRACTICE_REC_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
111.647	7.44	763613	PRACTICE_REC_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1102P
119.087	0.001	767333	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	1	R1102P
119.088	10.427	767333	TRIAL	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	1	R1102P
129.515	0.006	772546	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	1	R1102P
129.521	3.868	772549	ORIENT	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	1	R1102P
133.389	2.451	774483	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ROBIN	Birds	1	1	[0, 0, 0]	n/a	catFR1	1	R1102P
135.84	2.583	775709	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CARDINAL	Birds	2	1	[0, 0, 0]	n/a	catFR1	1	R1102P
138.423	2.485	777000	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ARM	BodyParts	3	1	[0, 0, 0]	n/a	catFR1	1	R1102P
140.908	2.434	778242	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TOE	BodyParts	4	1	[0, 0, 0]	n/a	catFR1	1	R1102P
143.342	2.5	779459	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BASS	Instruments	5	1	[0, 0, 0]	n/a	catFR1	1	R1102P
145.842	2.533	780709	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FLUTE	Instruments	6	1	[0, 0, 0]	n/a	catFR1	1	R1102P
148.375	2.435	781976	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BLUEBIRD	Birds	7	1	[0, 0, 0]	n/a	catFR1	1	R1102P
150.81	2.566	783193	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DUCK	Birds	8	1	[0, 0, 0]	n/a	catFR1	1	R1102P
153.376	2.602	784476	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TUBA	Instruments	9	1	[0, 0, 0]	n/a	catFR1	1	R1102P
155.978	2.549	785777	WORD	n/a	wordpools/wordpool_categorized_EN.txt	GUITAR	Instruments	10	1	[0, 0, 0]	n/a	catFR1	1	R1102P
158.527	2.401	787051	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FINGERS	BodyParts	11	1	[0, 0, 0]	n/a	catFR1	1	R1102P
