onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	test	answer	experiment	session	subject
0.0	3.738	99104	INSTRUCT_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	3	R1652A
3.738	30.929	102833	INSTRUCT_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	3	R1652A
34.667	10.359	133764	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	3	R1652A
45.026	0.0	144126	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	3	R1652A
45.026	1.818	144126	ENCODING_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
46.844	1.606	145943	WORD	n/a	n/a	ROACH	Insects	1	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
48.45	0.872	147556	WORD_OFF	n/a	n/a	ROACH	Insects	1	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
49.322	1.6	148417	WORD	n/a	n/a	BUTTERFLY	Insects	2	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
50.922	0.826	150018	WORD_OFF	n/a	n/a	BUTTERFLY	Insects	2	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
51.748	1.601	150843	WORD	n/a	n/a	RADIO	Electronics	3	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
53.349	0.873	152445	WORD_OFF	n/a	n/a	RADIO	Electronics	3	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
54.222	1.6	153317	WORD	n/a	n/a	STEREO	Electronics	4	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
55.822	0.917	154919	WORD_OFF	n/a	n/a	STEREO	Electronics	4	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
56.739	1.601	155839	WORD	n/a	n/a	GRAPE	Fruit	5	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
58.34	0.899	157441	WORD_OFF	n/a	n/a	GRAPE	Fruit	5	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
59.239	1.601	158337	WORD	n/a	n/a	BLUEBERRY	Fruit	6	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
60.84	0.975	159938	WORD_OFF	n/a	n/a	BLUEBERRY	Fruit	6	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
61.815	1.608	160919	WORD	n/a	n/a	TABLET	Electronics	7	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
63.423	0.976	162520	WORD_OFF	n/a	n/a	TABLET	Electronics	7	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
64.399	1.606	163500	WORD	n/a	n/a	CALCULATOR	Electronics	8	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
66.005	0.852	165102	WORD_OFF	n/a	n/a	CALCULATOR	Electronics	8	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
66.857	1.608	165962	WORD	n/a	n/a	CHERRY	Fruit	9	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
68.465	0.792	167564	WORD_OFF	n/a	n/a	CHERRY	Fruit	9	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
69.257	1.607	168353	WORD	n/a	n/a	PEAR	Fruit	10	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
70.864	1.001	169966	WORD_OFF	n/a	n/a	PEAR	Fruit	10	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
71.865	1.608	170970	WORD	n/a	n/a	BEE	Insects	11	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
73.473	0.826	172572	WORD_OFF	n/a	n/a	BEE	Insects	11	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
74.299	1.606	173396	WORD	n/a	n/a	GNAT	Insects	12	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
75.905	0.004	175010	WORD_OFF	n/a	n/a	GNAT	Insects	12	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
75.909	0.0	175010	ENCODING_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
75.909	0.0	175010	DISTRACT_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
75.909	0.002	175010	START	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	3	R1652A
75.911	4.787	175012	PROB	4.787	n/a	n/a	n/a	-999	-1	[1, 6, 7]	14	catFR1	3	R1652A
80.698	5.109	179799	PROB	5.109	n/a	n/a	n/a	-999	-1	[2, 7, 5]	14	catFR1	3	R1652A
85.807	6.309	184908	PROB	6.309	n/a	n/a	n/a	-999	-1	[7, 7, 8]	21	catFR1	3	R1652A
92.116	5.649	191217	PROB	5.649	n/a	n/a	n/a	-999	-1	[4, 5, 1]	10	catFR1	3	R1652A
97.765	0.0	196866	STOP	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	3	R1652A
97.765	2.358	196870	DISTRACT_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
100.123	2.428	199224	REC_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
102.551	1.0	201652	REC_WORD	1.0	n/a	BLUEBERRY	Fruit	6	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
103.551	1.184	202652	REC_WORD_VV	1.184	n/a	<>	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
104.735	1.627	203836	REC_WORD	1.627	n/a	ROACH	Insects	1	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
106.362	2.889	205463	REC_WORD	2.889	n/a	CHERRY	Fruit	9	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
109.251	2.252	208352	REC_WORD	2.252	n/a	BEE	Insects	11	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
111.503	2.494	210604	REC_WORD	2.494	n/a	BUTTERFLY	Insects	2	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
113.997	2.491	213098	REC_WORD	2.491	n/a	PEAR	Fruit	10	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
116.488	13.782	215589	REC_WORD	13.782	n/a	CALCULATOR	Electronics	8	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
130.27	151.244	229366	REC_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	3	R1652A
281.514	10.342	380616	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	3	R1652A
291.856	0.0	390955	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	3	R1652A
291.856	2.016	390955	ENCODING_START	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	3	R1652A
293.872	1.602	392975	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LADYBUG	Insects	1	1	[0, 0, 0]	n/a	catFR1	3	R1652A
