name	x	y	z	size	group	hemisphere	type	ind.region
LB1	-23.2234	-9.04466	-25.3437706349509	6.184	LB	L	depth	insula
LB2	-28.29	-8.78682	-26.0821182923503	6.184	LB	L	depth	insula
LB3	-33.8195	-9.78895	-30.9207250521446	6.184	LB	L	depth	insula
LB4	-40.6285	-10.0273	-29.2565611850599	6.184	LB	L	depth	fusiform
LB5	-44.1725	-9.61806	-27.023567351687	6.184	LB	L	depth	fusiform
LB6	-47.0226	-9.32974	-24.4651472563929	6.184	LB	L	depth	inferiortemporal
LB7	-50.9459	-10.3407	-22.7458796940836	6.184	LB	L	depth	middletemporal
LB8	-55.2682	-9.56055	-21.6924843368387	6.184	LB	L	depth	middletemporal
LB9	-60.5167	-8.06985	-21.6420431455068	6.184	LB	L	depth	middletemporal
LB10	-65.7893	-8.33656	-21.8730091082977	6.184	LB	L	depth	middletemporal
LA1	-21.4836	-0.142014	-27.7835600840106	0.001	LA	L	depth	insula
LA2	-26.9139	-0.2417	-29.1657819439488	0.001	LA	L	depth	insula
LA3	-30.6876	-0.645414	-31.8764084008575	0.001	LA	L	depth	fusiform
LA4	-38.3139	-0.557053	-31.2339400883551	0.001	LA	L	depth	fusiform
LA5	-44.9739	1.91339	-27.4218715848782	0.001	LA	L	depth	middletemporal
LA6	-51.0073	3.94079	-26.2828601478043	0.001	LA	L	depth	middletemporal
LA7	-56.1074	5.43159	-24.6599537437906	0.001	LA	L	depth	middletemporal
LA8	-62.3291	4.7051	-28.5373686002276	0.001	LA	L	depth	middletemporal
LI1	-21.1865	-1.25896	-38.266718483718	6.184	LI	L	depth	entorhinal
LI2	-24.5738	-0.399645	-38.4513374555103	6.184	LI	L	depth	entorhinal
LI3	-27.3	0.532979	-39.1289985066642	6.184	LI	L	depth	entorhinal
LI4	-30.2485	0.756623	-37.7672272982998	6.184	LI	L	depth	fusiform
LI5	-40.216	1.53216	-37.0510657995698	6.184	LI	L	depth	fusiform
LI6	-47.4503	6.41506	-34.0785744063163	6.184	LI	L	depth	inferiortemporal
LI7	-52.831	8.59712	-34.7218703372199	6.184	LI	L	depth	middletemporal
LI8	-56.4617	7.70865	-36.5497127522678	6.184	LI	L	depth	middletemporal
LI9	-60.533	8.54332	-36.628543773115	6.184	LI	L	depth	middletemporal
LI10	-64.2096	9.09545	-36.9991780725038	6.184	LI	L	depth	middletemporal
LC1	-30.3796	-23.0376	-17.6428100320253	6.184	LC	L	depth	insula
LC2	-34.1113	-23.7282	-18.9729866176206	6.184	LC	L	depth	insula
LC3	-37.5868	-23.9151	-18.7039217980821	6.184	LC	L	depth	fusiform
LC4	-43.565	-22.1031	-16.4666672214565	6.184	LC	L	depth	insula
LC5	-47.8735	-22.4879	-17.6039607325915	6.184	LC	L	depth	inferiortemporal
LC6	-54.092	-23.1692	-19.2872354858565	6.184	LC	L	depth	inferiortemporal
LC7	-61.439	-23.1726	-21.0545001820657	6.184	LC	L	depth	inferiortemporal
LC8	-65.7646	-22.8529	-21.5065592478309	6.184	LC	L	depth	middletemporal
LC9	-69.8689	-21.6259	-20.7225716802916	6.184	LC	L	depth	middletemporal
LC10	-73.7866	-20.0383	-18.8468386985222	6.184	LC	L	depth	middletemporal
LF1	-27.0272	-19.6562	-26.8014759874242	6.184	LF	L	depth	parahippocampal
LF2	-31.8709	-21.9733	-26.7932652050889	6.184	LF	L	depth	parahippocampal
LF3	-35.4976	-24.0401	-24.585472317657	6.184	LF	L	depth	fusiform
LF4	-39.1006	-24.9456	-20.7397625837877	6.184	LF	L	depth	fusiform
LF5	-45.6265	-26.4242	-20.8736904061721	6.184	LF	L	depth	inferiortemporal
LF6	-53.2168	-28.1457	-20.4151582659368	6.184	LF	L	depth	inferiortemporal
LF7	-60.9842	-28.892	-18.8201100109011	6.184	LF	L	depth	inferiortemporal
LF8	-67.6333	-29.7507	-19.1674352788109	6.184	LF	L	depth	inferiortemporal
LF9	-71.7629	-30.3861	-15.8900753578769	6.184	LF	L	depth	middletemporal
LF10	-76.1019	-31.1635	-13.8900834242807	6.184	LF	L	depth	middletemporal
LT1	-40.5072	-5.87977	-11.7538555086119	6.184	LT	L	depth	insula
LT2	-42.5798	-5.31128	-12.260417218676	6.184	LT	L	depth	superiortemporal
LT3	-46.0036	-4.5946	-13.1287446506857	6.184	LT	L	depth	superiortemporal
LT4	-49.557	-5.69795	-15.1083576871876	6.184	LT	L	depth	superiortemporal
