onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	test	answer	experiment	session	subject
0.0	0.0	29102	INSTRUCT_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1239E
0.0	10.969	29102	INSTRUCT_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1239E
10.969	0.0	40070	SESS_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1239E
10.969	16.501	40070	MIC_TEST	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	1	R1239E
27.47	1.834	56570	PRACTICE_TRIAL	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
29.304	10.0	58404	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
39.732	0.008	68832	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
39.74	1.6	68840	PRACTICE_ORIENT	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
41.357	1.917	70457	PRACTICE_ORIENT_OFF	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
43.274	1.6	72374	PRACTICE_WORD	n/a	n/a	TONGUE	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
44.891	0.817	73991	PRACTICE_WORD_OFF	n/a	n/a	TONGUE	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
45.708	1.6	74808	PRACTICE_WORD	n/a	n/a	CAMEL	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
47.325	0.883	76425	PRACTICE_WORD_OFF	n/a	n/a	CAMEL	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
48.208	1.6	77308	PRACTICE_WORD	n/a	n/a	FLOOD	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
49.825	0.967	78925	PRACTICE_WORD_OFF	n/a	n/a	FLOOD	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
50.792	1.6	79892	PRACTICE_WORD	n/a	n/a	RHINO	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
52.409	0.933	81509	PRACTICE_WORD_OFF	n/a	n/a	RHINO	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
53.342	1.6	82441	PRACTICE_WORD	n/a	n/a	WAGON	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
54.959	0.85	84058	PRACTICE_WORD_OFF	n/a	n/a	WAGON	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
55.809	1.6	84908	PRACTICE_WORD	n/a	n/a	ATTIC	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
57.426	0.917	86525	PRACTICE_WORD_OFF	n/a	n/a	ATTIC	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
58.343	1.6	87442	PRACTICE_WORD	n/a	n/a	BEAM	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
59.96	0.917	89059	PRACTICE_WORD_OFF	n/a	n/a	BEAM	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
60.877	1.6	89976	PRACTICE_WORD	n/a	n/a	RING	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
62.478	0.833	91577	PRACTICE_WORD_OFF	n/a	n/a	RING	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
63.311	1.6	92410	PRACTICE_WORD	n/a	n/a	CHEST	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
64.928	0.767	94027	PRACTICE_WORD_OFF	n/a	n/a	CHEST	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
65.695	1.6	94794	PRACTICE_WORD	n/a	n/a	WATCH	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
67.312	0.916	96411	PRACTICE_WORD_OFF	n/a	n/a	WATCH	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
68.228	1.6	97327	PRACTICE_WORD	n/a	n/a	COTTON	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
69.845	0.95	98944	PRACTICE_WORD_OFF	n/a	n/a	COTTON	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
70.795	1.6	99894	PRACTICE_WORD	n/a	n/a	IRON	n/a	-1	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
72.412	0.001	101511	PRACTICE_WORD_OFF	n/a	n/a	IRON	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
72.413	0.0	101512	ENCODING_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
72.413	0.0	101512	DISTRACT_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
72.413	0.016	101512	START	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	1	R1239E
72.429	6.201	101528	PROB	6.172	n/a	n/a	n/a	-999	-1	[8, 3, 6]	17.0	catFR1	1	R1239E
78.63	2.234	107728	PROB	2.21	n/a	n/a	n/a	-999	-1	[5, 1, 5]	11.0	catFR1	1	R1239E
80.864	2.601	109962	PROB	2.576	n/a	n/a	n/a	-999	-1	[4, 3, 6]	13.0	catFR1	1	R1239E
83.465	7.701	112563	PROB	7.67	n/a	n/a	n/a	-999	-1	[8, 7, 8]	23.0	catFR1	1	R1239E
91.166	3.425	120264	PROB	3.425	n/a	n/a	n/a	-999	-1	[2, 7, 8]	17.0	catFR1	1	R1239E
94.591	0.009	123689	STOP	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	1	R1239E
94.6	0.55	123698	DISTRACT_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
95.15	0.518	124248	RETRIEVAL_ORIENT	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
95.668	30.01	124766	PRACTICE_REC_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
125.678	12.346	154775	PRACTICE_REC_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	1	R1239E
138.024	0.5	167120	TRIAL	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	1	R1239E
138.524	10.0	167620	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	1	R1239E
148.952	0.007	178048	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	1	R1239E
148.959	1.6	178055	ORIENT	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	1	R1239E
150.576	2.134	179672	ORIENT_OFF	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	1	R1239E
152.71	1.6	181806	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TELEVISION	Electronics	1	1	[0, 0, 0]	n/a	catFR1	1	R1239E
154.327	0.766	183423	WORD_OFF	n/a	n/a	TELEVISION	n/a	1	1	[0, 0, 0]	n/a	catFR1	1	R1239E
155.093	1.6	184189	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COMPUTER	Electronics	2	1	[0, 0, 0]	n/a	catFR1	1	R1239E
156.71	0.901	185805	WORD_OFF	n/a	n/a	COMPUTER	n/a	2	1	[0, 0, 0]	n/a	catFR1	1	R1239E
157.611	1.6	186706	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MOPED	Vehicles	3	1	[0, 0, 0]	n/a	catFR1	1	R1239E
159.227	0.784	188322	WORD_OFF	n/a	n/a	MOPED	n/a	3	1	[0, 0, 0]	n/a	catFR1	1	R1239E
160.011	1.6	189106	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TRUCK	Vehicles	4	1	[0, 0, 0]	n/a	catFR1	1	R1239E
161.628	0.884	190723	WORD_OFF	n/a	n/a	TRUCK	n/a	4	1	[0, 0, 0]	n/a	catFR1	1	R1239E
162.512	1.6	191607	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PLANKTON	OceanAnimals	5	1	[0, 0, 0]	n/a	catFR1	1	R1239E
164.128	0.934	193223	WORD_OFF	n/a	n/a	PLANKTON	n/a	5	1	[0, 0, 0]	n/a	catFR1	1	R1239E
