onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	test	answer	experiment	session	subject
0.0	1.046	33356	INSTRUCT_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	5	R1498D
1.046	23.401	34401	INSTRUCT_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	5	R1498D
24.447	10.0	57801	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	5	R1498D
34.796	0.0	68146	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	catFR1	5	R1498D
34.796	2.152	68146	ENCODING_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
36.948	1.6	70299	WORD	n/a	n/a	MOTH	Insects	1	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
38.564	0.967	71911	WORD_OFF	n/a	n/a	MOTH	Insects	1	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
39.531	1.6	72885	WORD	n/a	n/a	FLY	Insects	2	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
41.131	0.883	74479	WORD_OFF	n/a	n/a	FLY	Insects	2	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
42.014	1.6	75365	WORD	n/a	n/a	COMPUTER	Electronics	3	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
43.631	0.783	76977	WORD_OFF	n/a	n/a	COMPUTER	Electronics	3	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
44.414	1.6	77765	WORD	n/a	n/a	HEADPHONES	Electronics	4	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
46.014	0.8	79359	WORD_OFF	n/a	n/a	HEADPHONES	Electronics	4	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
46.814	1.6	80165	WORD	n/a	n/a	MARIGOLD	Flowers	5	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
48.431	0.832	81777	WORD_OFF	n/a	n/a	MARIGOLD	Flowers	5	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
49.263	1.6	82610	WORD	n/a	n/a	LILAC	Flowers	6	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
50.864	0.817	84213	WORD_OFF	n/a	n/a	LILAC	Flowers	6	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
51.681	1.6	85028	WORD	n/a	n/a	MOSQUITO	Insects	7	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
53.295	0.836	86640	WORD_OFF	n/a	n/a	MOSQUITO	Insects	7	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
54.131	1.6	87481	WORD	n/a	n/a	SPIDER	Insects	8	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
55.748	0.781	89093	WORD_OFF	n/a	n/a	SPIDER	Insects	8	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
56.529	1.6	89873	WORD	n/a	n/a	TABLET	Electronics	9	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
58.131	0.867	91476	WORD_OFF	n/a	n/a	TABLET	Electronics	9	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
58.998	1.6	92344	WORD	n/a	n/a	MICROWAVE	Electronics	10	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
60.597	0.949	93947	WORD_OFF	n/a	n/a	MICROWAVE	Electronics	10	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
61.546	1.6	94895	WORD	n/a	n/a	VIOLET	Flowers	11	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
63.147	1.0	96498	WORD_OFF	n/a	n/a	VIOLET	Flowers	11	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
64.147	1.6	97499	WORD	n/a	n/a	ORCHID	Flowers	12	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
65.748	0.001	99093	WORD_OFF	n/a	n/a	ORCHID	Flowers	12	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
65.749	0.0	99093	ENCODING_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
65.748	0.001	99095	PROB	6.499	n/a	n/a	n/a	-999	-1	[7, 1, 5]	13.0	catFR1	5	R1498D
65.749	0.0	99096	START	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	5	R1498D
65.749	6.515	99102	DISTRACT_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
72.264	13.1	105610	PROB	13.083	n/a	n/a	n/a	-999	-1	[5, 6, 8]	19.0	catFR1	5	R1498D
85.364	4.417	118709	PROB	4.4	n/a	n/a	n/a	-999	-1	[5, 1, 1]	7.0	catFR1	5	R1498D
89.781	0.0	123126	STOP	n/a	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	catFR1	5	R1498D
89.781	2.165	123131	DISTRACT_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
91.946	0.47	125292	REC_START	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
92.416	3.402	125761	REC_WORD	0.47	n/a	MARIGOLD	Flowers	5	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
95.818	26.339	129163	REC_WORD	3.872	n/a	SUNFLOWER	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
122.157	10.957	155504	REC_END	n/a	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	catFR1	5	R1498D
133.114	10.0	166461	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	5	R1498D
143.463	0.001	176806	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	5	R1498D
143.464	2.15	176806	ENCODING_START	n/a	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	catFR1	5	R1498D
