name	x	y	z	size	group	hemisphere	type	ind.region
G1	-2.27476	25.3989	22.8210682351213	5.024	G	L	depth	caudalanteriorcingulate
G2	-4.24319	26.5421	22.6706641058396	5.024	G	L	depth	caudalanteriorcingulate
G3	-10.8338	25.9953	21.3058504623436	5.024	G	L	depth	caudalanteriorcingulate
G4	-15.0706	26.4397	21.1386277103737	5.024	G	L	depth	caudalanteriorcingulate
G5	-18.0447	27.0292	21.5478902126906	5.024	G	L	depth	caudalanteriorcingulate
G6	-20.7109	28.2537	21.9284170112418	5.024	G	L	depth	superiorfrontal
G7	-23.6804	29.4482	23.6982046315222	5.024	G	L	depth	rostralmiddlefrontal
G8	-26.8261	31.3226	24.4339303840839	5.024	G	L	depth	rostralmiddlefrontal
G9	-31.085	33.8009	25.9803719108179	5.024	G	L	depth	rostralmiddlefrontal
G10	-35.4965	34.3795	26.2670061834197	5.024	G	L	depth	rostralmiddlefrontal
G11	-39.4521	33.9746	27.1606751359386	5.024	G	L	depth	rostralmiddlefrontal
G12	-43.4254	33.6816	25.9278757544583	5.024	G	L	depth	rostralmiddlefrontal
G13	-46.8779	33.7364	24.9624409334339	5.024	G	L	depth	rostralmiddlefrontal
G14	-50.2655	34.1682	25.7773306108302	5.024	G	L	depth	rostralmiddlefrontal
I1	-30.4343	9.82256	-33.8627803721122	5.024	I	L	depth	temporalpole
I2	-32.847	9.21441	-33.4378898052432	5.024	I	L	depth	fusiform
I3	-38.8097	9.32685	-33.6749583317473	5.024	I	L	depth	fusiform
I4	-42.4242	10.4538	-34.7544137155624	5.024	I	L	depth	fusiform
I5	-45.8335	10.9732	-33.6484528493822	5.024	I	L	depth	fusiform
I6	-49.0109	11.445	-34.9215087435227	5.024	I	L	depth	inferiortemporal
I7	-51.3424	11.2297	-35.7451944369087	5.024	I	L	depth	inferiortemporal
I8	-54.301	10.9101	-36.1647718727194	5.024	I	L	depth	middletemporal
I9	-58.0025	10.1348	-37.2937052680867	5.024	I	L	depth	middletemporal
I10	-60.1415	9.04638	-37.4380575960911	5.024	I	L	depth	middletemporal
I11	-63.0471	8.44025	-37.7219447152186	5.024	I	L	depth	middletemporal
F1	-29.3706	-39.4454	-15.3044908887685	5.024	F	L	depth	fusiform
F2	-31.4639	-41.0843	-14.9547145297178	5.024	F	L	depth	fusiform
F3	-35.9315	-43.9741	-14.5621307850397	5.024	F	L	depth	fusiform
F4	-38.2633	-47.1588	-14.5551843703973	5.024	F	L	depth	fusiform
F5	-40.7626	-50.197	-13.7484921234989	5.024	F	L	depth	fusiform
F6	-41.7684	-52.3529	-13.1952099794458	5.024	F	L	depth	fusiform
F7	-42.5307	-55.1322	-13.2417142246919	5.024	F	L	depth	inferiortemporal
F8	-45.493	-56.6543	-13.9252227594715	5.024	F	L	depth	inferiortemporal
F9	-51.6188	-56.3597	-11.5116806929694	5.024	F	L	depth	inferiortemporal
F10	-55.6496	-56.7977	-11.5796511136922	5.024	F	L	depth	inferiortemporal
F11	-59.2127	-58.5408	-9.42900414974303	5.024	F	L	depth	inferiortemporal
F12	-62.6774	-61.3134	-7.81441806302327	5.024	F	L	depth	inferiortemporal
F13	-66.1185	-64.1029	-5.27613680542187	5.024	F	L	depth	inferiortemporal
A1	-13.798	-1.46133	-18.9875836689834	5.024	A	L	depth	insula
A2	-16.0617	-1.18962	-19.050841252779	5.024	A	L	depth	insula
A3	-20.7738	-1.16321	-19.7467041738735	5.024	A	L	depth	insula
A4	-24.5798	-2.14026	-21.8384533260969	5.024	A	L	depth	insula
A5	-28.8192	-3.02761	-22.311456695105	5.024	A	L	depth	insula
A6	-33.2271	-3.25869	-22.9171260258321	5.024	A	L	depth	insula
A7	-37.3747	-3.67467	-23.2855295658228	5.024	A	L	depth	insula
A8	-40.9149	-5.38841	-23.933083235235	5.024	A	L	depth	insula
A9	-43.3314	-6.45905	-23.9116905673104	5.024	A	L	depth	fusiform
A10	-45.5892	-6.91685	-23.2527053763781	5.024	A	L	depth	fusiform
A11	-49.0084	-7.95944	-23.5598782272324	5.024	A	L	depth	middletemporal
A12	-53.3451	-8.42777	-23.1255397599163	5.024	A	L	depth	middletemporal
A13	-58.3953	-9.25192	-24.0629286177688	5.024	A	L	depth	middletemporal
A14	-61.8532	-8.43746	-24.1145084749731	5.024	A	L	depth	middletemporal
A15	-64.3614	-7.6312	-25.0312792411786	5.024	A	L	depth	middletemporal
B1	-20.2902	-8.1471	-17.0335090292978	5.024	B	L	depth	insula
B2	-22.9247	-9.48964	-17.1292551909201	5.024	B	L	depth	insula
B3	-26.9633	-11.789	-16.2895591952549	5.024	B	L	depth	insula
B4	-30.849	-13.9217	-16.1279618288381	5.024	B	L	depth	insula
B5	-34.7528	-15.4418	-17.4848757829219	5.024	B	L	depth	insula
B6	-39.2152	-17.3012	-18.2081170931006	5.024	B	L	depth	insula
B7	-42.1049	-19.7284	-19.276858965068	5.024	B	L	depth	fusiform
B8	-44.2969	-21.0384	-18.2705614897727	5.024	B	L	depth	fusiform
B9	-46.4314	-22.4338	-18.111637674316	5.024	B	L	depth	inferiortemporal
B10	-48.7198	-23.7871	-16.807005430761	5.024	B	L	depth	inferiortemporal
B11	-51.0069	-25.0413	-15.5319270738937	5.024	B	L	depth	middletemporal
B12	-53.1255	-25.9046	-14.5067690848656	5.024	B	L	depth	inferiortemporal
B13	-55.3118	-27.2978	-15.4558941261968	5.024	B	L	depth	inferiortemporal
B14	-59.5055	-28.5426	-16.2364562090133	5.024	B	L	depth	inferiortemporal
B15	-64.953	-31.1236	-15.9561947308301	5.024	B	L	depth	middletemporal
B16	-68.7898	-33.0709	-14.70264724872	5.024	B	L	depth	middletemporal
C1	-21.2169	-23.6319	-14.2013274722204	5.024	C	L	depth	insula
C2	-22.6231	-24.7647	-14.5063935501974	5.024	C	L	depth	insula
C3	-26.7696	-26.2244	-13.7255132890114	5.024	C	L	depth	insula
C4	-30.5609	-28.5422	-15.432772405384	5.024	C	L	depth	parahippocampal
C5	-34.191	-31.2709	-15.729982157201	5.024	C	L	depth	parahippocampal
C6	-36.3066	-33.1054	-15.6948787286459	5.024	C	L	depth	fusiform
C7	-40.1074	-37.2567	-16.6815214654551	5.024	C	L	depth	fusiform
C8	-43.5383	-40.4024	-17.8083345097589	5.024	C	L	depth	fusiform
C9	-46.2139	-42.1404	-16.5648268311031	5.024	C	L	depth	inferiortemporal
C10	-48.9076	-43.619	-17.0949254546872	5.024	C	L	depth	inferiortemporal
C11	-51.1226	-45.2352	-17.4727875446524	5.024	C	L	depth	inferiortemporal
C12	-53.5887	-46.6488	-17.3699411917117	5.024	C	L	depth	inferiortemporal
C13	-57.6199	-48.2421	-17.5281496486661	5.024	C	L	depth	inferiortemporal
C14	-63.3239	-49.2406	-15.6108898151635	5.024	C	L	depth	inferiortemporal
PCC1	-1.69887	39.7404	2.45139945943856	5.024	PCC	L	depth	rostralanteriorcingulate
PCC2	-3.68288	38.9971	2.13319674620567	5.024	PCC	L	depth	rostralanteriorcingulate
PCC3	-7.70726	37.5162	3.02949797310865	5.024	PCC	L	depth	rostralanteriorcingulate
PCC4	-11.2099	36.3562	3.89288293961031	5.024	PCC	L	depth	rostralanteriorcingulate
PCC5	-15.4471	36.3822	3.56308641299362	5.024	PCC	L	depth	rostralanteriorcingulate
PCC6	-20.6062	37.1788	3.88367441228145	5.024	PCC	L	depth	superiorfrontal
PCC7	-25.0595	37.9468	3.18552675013327	5.024	PCC	L	depth	superiorfrontal
PCC8	-29.9842	38.6416	3.66470975051193	5.024	PCC	L	depth	rostralmiddlefrontal
PCC9	-34.8505	39.3855	4.3344015809837	5.024	PCC	L	depth	rostralmiddlefrontal
PCC10	-38.6699	39.7298	4.53665303591926	5.024	PCC	L	depth	rostralmiddlefrontal
PCC11	-42.9302	39.4373	8.3626662330796	5.024	PCC	L	depth	rostralmiddlefrontal
PCC12	-46.5574	38.7722	11.1626627686749	5.024	PCC	L	depth	rostralmiddlefrontal
