name	x	y	z	size	group	hemisphere	type	ind.region
LIA1	-2.14343	47.8496	-24.8028	-999	LIA	L	strip	medialorbitofrontal
LIA2	-0.531738	52.0762	-16.6985	-999	LIA	L	strip	medialorbitofrontal
LIA3	0.0179258	56.4522	-7.96872	-999	LIA	R	strip	medialorbitofrontal
LIA4	0.56759	60.8462	1.12262	-999	LIA	R	strip	superiorfrontal
LIA5	1.11725	65.2647	10.7025	-999	LIA	R	strip	superiorfrontal
LIA6	-1.36838	68.7017	21.2009	-999	LIA	L	strip	superiorfrontal
LIP1	2.76784	47.8501	34.7917	-999	LIP	R	grid	superiorfrontal
LIP2	3.78048	37.8014	36.0547	-999	LIP	R	grid	superiorfrontal
LIP3	4.78547	27.7566	38.8562	-999	LIP	R	grid	superiorfrontal
LIP4	4.79177	17.3785	39.4006	-999	LIP	R	grid	superiorfrontal
LIP5	4.81807	6.76308	40.781	-999	LIP	R	grid	posteriorcingulate
LIP6	3.84557	-4.18557	39.9043	-999	LIP	R	grid	posteriorcingulate
LIP7	1.56394	48.9806	44.4368	-999	LIP	R	grid	superiorfrontal
LIP8	2.5211	39.4138	47.1038	-999	LIP	R	grid	superiorfrontal
LIP9	2.49182	29.2803	49.8884	-999	LIP	R	grid	superiorfrontal
LIP10	2.49802	18.9021	50.4328	-999	LIP	R	grid	superiorfrontal
LIP11	3.57396	8.36806	48.754	-999	LIP	R	grid	superiorfrontal
LIP12	2.54586	-2.09869	49.2814	-999	LIP	R	grid	superiorfrontal
LFG1	-10.2156	62.9015	30.9083	-999	LFG	L	grid	superiorfrontal
LFG2	-10.5829	55.8896	38.2074	-999	LFG	L	grid	superiorfrontal
LFG3	-10.9704	49.1148	44.6705	-999	LFG	L	grid	superiorfrontal
LFG4	-11.2146	40.9055	51.5349	-999	LFG	L	grid	superiorfrontal
LFG5	-10.3882	32.5398	56.1752	-999	LFG	L	grid	superiorfrontal
LFG6	-9.48688	23.4553	60.2474	-999	LFG	L	grid	superiorfrontal
LFG7	-9.59947	14.0443	65.1376	-999	LFG	L	grid	superiorfrontal
LFG8	-8.725	5.20034	69.9113	-999	LFG	L	grid	superiorfrontal
LFG9	-18.1999	59.5492	26.1253	-999	LFG	L	grid	rostralmiddlefrontal
LFG10	-20.1182	52.4046	33.3999	-999	LFG	L	grid	rostralmiddlefrontal
LFG11	-20.5335	45.8709	40.5656	-999	LFG	L	grid	superiorfrontal
LFG12	-20.8729	38.6178	47.1621	-999	LFG	L	grid	rostralmiddlefrontal
LFG13	-21.0133	29.448	52.7549	-999	LFG	L	grid	caudalmiddlefrontal
LFG14	-20.2907	22.0429	58.6668	-999	LFG	L	grid	superiorfrontal
LFG15	-19.3413	12.4798	62.8725	-999	LFG	L	grid	superiorfrontal
LFG16	-18.44	3.3949	66.9436	-999	LFG	L	grid	superiorfrontal
LFG17	-27.763	56.3052	22.0205	-999	LFG	L	grid	rostralmiddlefrontal
LFG18	-29.1643	49.2046	29.3025	-999	LFG	L	grid	rostralmiddlefrontal
LFG19	-29.4556	41.4737	36.0335	-999	LFG	L	grid	rostralmiddlefrontal
LFG20	-29.7949	34.2204	42.63	-999	LFG	L	grid	caudalmiddlefrontal
LFG21	-30.0873	26.4895	49.3611	-999	LFG	L	grid	caudalmiddlefrontal
LFG22	-30.3708	18.7546	54.5534	-999	LFG	L	grid	caudalmiddlefrontal
LFG23	-29.5723	10.6301	59.8962	-999	LFG	L	grid	superiorfrontal
LFG24	-29.733	1.69744	64.653	-999	LFG	L	grid	superiorfrontal
LFG25	-34.5333	51.3624	15.4158	-999	LFG	L	grid	rostralmiddlefrontal
LFG26	-37.0725	45.1332	23.9515	-999	LFG	L	grid	rostralmiddlefrontal
LFG27	-37.4118	37.8804	30.549	-999	LFG	L	grid	rostralmiddlefrontal
LFG28	-38.7574	30.298	36.4269	-999	LFG	L	grid	caudalmiddlefrontal
LFG29	-39.5667	22.5226	43.1494	-999	LFG	L	grid	caudalmiddlefrontal
LFG30	-39.9061	15.2695	49.7459	-999	LFG	L	grid	precentral
LFG31	-39.0394	6.42915	56.0573	-999	LFG	L	grid	precentral
LFG32	-38.262	-1.45784	60.5652	-999	LFG	L	grid	precentral
LFG33	-41.8207	46.3748	8.80149	-999	LFG	L	grid	rostralmiddlefrontal
LFG34	-43.1738	38.7962	16.218	-999	LFG	L	grid	rostralmiddlefrontal
LFG35	-44.6992	32.8933	23.9357	-999	LFG	L	grid	rostralmiddlefrontal
LFG36	-46.1004	25.7926	31.2178	-999	LFG	L	grid	caudalmiddlefrontal
LFG37	-46.365	17.8205	37.2463	-999	LFG	L	grid	caudalmiddlefrontal
LFG38	-47.7384	10.4787	43.8258	-999	LFG	L	grid	precentral
LFG39	-46.9956	2.83641	50.5737	-999	LFG	L	grid	precentral
LFG40	-45.0881	-5.91916	55.3646	-999	LFG	L	grid	precentral
LFG41	-45.2697	39.5433	2.07804	-999	LFG	L	grid	parstriangularis
LFG42	-46.7191	32.9213	9.22763	-999	LFG	L	grid	parstriangularis
LFG43	-49.1545	25.732	16.4927	-999	LFG	L	grid	parsopercularis
LFG44	-50.6038	19.11	23.6423	-999	LFG	L	grid	precentral
LFG45	-51.9773	11.7682	30.2219	-999	LFG	L	grid	precentral
LFG46	-53.3784	4.66794	37.5049	-999	LFG	L	grid	precentral
LFG47	-53.6709	-3.06343	44.2349	-999	LFG	L	grid	postcentral
LFG48	-51.8585	-10.8617	48.7586	-999	LFG	L	grid	postcentral
LFG49	-45.3888	30.8407	-5.88809	-999	LFG	L	grid	parstriangularis
LFG50	-47.9193	24.5873	0.697347	-999	LFG	L	grid	parstriangularis
LFG51	-50.4785	18.596	8.39908	-999	LFG	L	grid	parsopercularis
LFG52	-52.9631	11.8849	15.5307	-999	LFG	L	grid	precentral
LFG53	-55.3705	4.45493	22.0942	-999	LFG	L	grid	precentral
LFG54	-56.8199	-2.16714	29.2439	-999	LFG	L	grid	postcentral
LFG55	-58.7104	-9.55322	35.8149	-999	LFG	L	grid	postcentral
LFG56	-55.4305	-16.4959	42.471	-999	LFG	L	grid	postcentral
LFG57	-42.4681	22.8936	-10.7733	-999	LFG	L	grid	parsorbitalis
LFG58	-46.0337	16.5432	-4.37026	-999	LFG	L	grid	parsorbitalis
LFG59	-49.5916	10.2018	0.737844	-999	LFG	L	grid	precentral
LFG60	-54.2189	4.03316	8.40555	-999	LFG	L	grid	precentral
LFG61	-57.7298	-2.76978	13.9836	-999	LFG	L	grid	postcentral
LFG62	-59.6962	-9.43646	21.1238	-999	LFG	L	grid	postcentral
LFG63	-61.1254	-16.2957	29.1084	-999	LFG	L	grid	supramarginal
LFG64	-59.3207	-24.0909	35.1698	-999	LFG	L	grid	supramarginal
LFP1	-12.7339	69.1198	-9.55757	-999	LFP	L	strip	rostralmiddlefrontal
LFP2	-22.025	63.0154	-9.74022	-999	LFP	L	strip	rostralmiddlefrontal
LFP3	-30.8674	57.6748	-10.8038	-999	LFP	L	strip	lateralorbitofrontal
