onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	experiment	session	subject
197.782	0.008	305012	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	1	catFR1	0	R1221P
197.79	1.6	305020	ORIENT	n/a	n/a	n/a	n/a	-999	1	catFR1	0	R1221P
201.673	1.6	308996	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PLANKTON	OceanAnimals	1	1	catFR1	0	R1221P
204.258	1.6	311643	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FISH	OceanAnimals	2	1	catFR1	0	R1221P
206.842	1.6	314289	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CHEESECAKE	Desserts	3	1	catFR1	0	R1221P
209.392	1.6	316900	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PASTRY	Desserts	4	1	catFR1	0	R1221P
211.993	1.6	319564	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SHIRT	Clothing	5	1	catFR1	0	R1221P
214.593	1.6	322226	WORD	n/a	wordpools/wordpool_categorized_EN.txt	UNDERWEAR	Clothing	6	1	catFR1	0	R1221P
217.144	1.6	324838	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MOUSSE	Desserts	7	1	catFR1	0	R1221P
219.56	1.6	327312	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PUDDING	Desserts	8	1	catFR1	0	R1221P
222.128	1.6	329942	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SQUID	OceanAnimals	9	1	catFR1	0	R1221P
224.694	1.6	332569	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LOBSTER	OceanAnimals	10	1	catFR1	0	R1221P
227.263	1.6	335200	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SKIRT	Clothing	11	1	catFR1	0	R1221P
229.863	1.6	337862	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SHORTS	Clothing	12	1	catFR1	0	R1221P
231.479	25.606	339517	DISTRACT_START	n/a	n/a	n/a	n/a	-999	1	catFR1	0	R1221P
257.085	1.138	365736	DISTRACT_END	n/a	n/a	n/a	n/a	-999	1	catFR1	0	R1221P
258.223	2.442	366902	REC_START	n/a	n/a	n/a	n/a	-999	1	catFR1	0	R1221P
260.665	3.282	369402	REC_WORD	2.442	n/a	PLANKTON	OceanAnimals	1	1	catFR1	0	R1221P
263.947	0.803	372763	REC_WORD	5.724	n/a	FISH	OceanAnimals	2	1	catFR1	0	R1221P
264.75	3.658	373585	REC_WORD	6.527	n/a	SQUID	OceanAnimals	9	1	catFR1	0	R1221P
268.408	1.056	377331	REC_WORD	10.185	n/a	SHORTS	Clothing	12	1	catFR1	0	R1221P
269.464	5.657	378412	REC_WORD	11.241	n/a	SKIRT	Clothing	11	1	catFR1	0	R1221P
275.121	13.11	384205	REC_WORD_VV	16.898	n/a	<>	n/a	-999	1	catFR1	0	R1221P
288.231	44.018	397629	REC_END	n/a	n/a	n/a	n/a	-999	1	catFR1	0	R1221P
332.249	0.0	442702	TRIAL	n/a	n/a	n/a	n/a	-999	2	catFR1	0	R1221P
332.249	10.0	442702	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	2	catFR1	0	R1221P
342.677	0.006	453380	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	2	catFR1	0	R1221P
342.683	1.6	453386	ORIENT	n/a	n/a	n/a	n/a	-999	2	catFR1	0	R1221P
346.235	1.6	457023	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SOCKS	Clothing	1	2	catFR1	0	R1221P
348.618	1.6	459463	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COAT	Clothing	2	2	catFR1	0	R1221P
351.019	1.6	461922	WORD	n/a	wordpools/wordpool_categorized_EN.txt	REFRIGERATOR	Appliances	3	2	catFR1	0	R1221P
353.485	1.6	464447	WORD	n/a	wordpools/wordpool_categorized_EN.txt	IRON	Appliances	4	2	catFR1	0	R1221P
355.97	1.6	466991	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SCOOTER	Vehicles	5	2	catFR1	0	R1221P
358.37	1.6	469449	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CAR	Vehicles	6	2	catFR1	0	R1221P
360.971	1.6	472112	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DISHWASHER	Appliances	7	2	catFR1	0	R1221P
363.404	1.6	474603	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TOASTER	Appliances	8	2	catFR1	0	R1221P
365.905	1.6	477164	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SHOES	Clothing	9	2	catFR1	0	R1221P
368.521	1.6	479843	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DRESS	Clothing	10	2	catFR1	0	R1221P
371.023	1.6	482405	WORD	n/a	wordpools/wordpool_categorized_EN.txt	VAN	Vehicles	11	2	catFR1	0	R1221P
373.456	1.6	484896	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BUS	Vehicles	12	2	catFR1	0	R1221P
375.073	20.27	486552	DISTRACT_START	n/a	n/a	n/a	n/a	-999	2	catFR1	0	R1221P
395.343	1.168	507308	DISTRACT_END	n/a	n/a	n/a	n/a	-999	2	catFR1	0	R1221P
396.511	2.346	508504	REC_START	n/a	n/a	n/a	n/a	-999	2	catFR1	0	R1221P
398.857	0.859	510906	REC_WORD	2.346	n/a	BUS	Vehicles	12	2	catFR1	0	R1221P
399.716	2.873	511786	REC_WORD	3.205	n/a	VAN	Vehicles	11	2	catFR1	0	R1221P
402.589	2.929	514727	REC_WORD	6.078	n/a	CAR	Vehicles	6	2	catFR1	0	R1221P
405.518	11.155	517727	REC_WORD	9.007	n/a	SHIRT	n/a	-999	2	catFR1	0	R1221P
416.673	9.849	529149	REC_WORD	20.162	n/a	REFRIGERATOR	Appliances	3	2	catFR1	0	R1221P
426.522	3.695	539234	REC_END	n/a	n/a	n/a	n/a	-999	2	catFR1	0	R1221P
430.217	0.0	543018	TRIAL	n/a	n/a	n/a	n/a	-999	3	catFR1	0	R1221P
430.217	10.0	543018	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	3	catFR1	0	R1221P
440.645	0.007	553695	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	3	catFR1	0	R1221P
440.652	1.6	553703	ORIENT	n/a	n/a	n/a	n/a	-999	3	catFR1	0	R1221P
444.452	1.6	557594	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PLIERS	Tools	1	3	catFR1	0	R1221P
446.954	1.6	560156	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WRENCH	Tools	2	3	catFR1	0	R1221P
449.37	1.6	562630	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HEN	FarmAnimals	3	3	catFR1	0	R1221P
451.804	1.6	565122	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CHICKEN	FarmAnimals	4	3	catFR1	0	R1221P
454.305	1.6	567683	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LEG	BodyParts	5	3	catFR1	0	R1221P
456.856	1.6	570295	WORD	n/a	wordpools/wordpool_categorized_EN.txt	NOSE	BodyParts	6	3	catFR1	0	R1221P
459.256	1.6	572752	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SHEEP	FarmAnimals	7	3	catFR1	0	R1221P
461.723	1.6	575279	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HORSE	FarmAnimals	8	3	catFR1	0	R1221P
464.29	1.6	577907	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HAMMER	Tools	9	3	catFR1	0	R1221P
466.874	1.6	580553	WORD	n/a	wordpools/wordpool_categorized_EN.txt	AXE	Tools	10	3	catFR1	0	R1221P
469.274	1.6	583011	WORD	n/a	wordpools/wordpool_categorized_EN.txt	EYE	BodyParts	11	3	catFR1	0	R1221P
471.758	1.6	585554	WORD	n/a	wordpools/wordpool_categorized_EN.txt	KNEE	BodyParts	12	3	catFR1	0	R1221P
473.374	20.805	587209	DISTRACT_START	n/a	n/a	n/a	n/a	-999	3	catFR1	0	R1221P
494.179	1.051	608512	DISTRACT_END	n/a	n/a	n/a	n/a	-999	3	catFR1	0	R1221P
495.23	1.767	609589	REC_START	n/a	n/a	n/a	n/a	-999	3	catFR1	0	R1221P
496.997	2.454	611398	REC_WORD	1.767	n/a	PLIERS	Tools	1	3	catFR1	0	R1221P
499.451	11.723	613911	REC_WORD	4.221	n/a	LEG	BodyParts	5	3	catFR1	0	R1221P
511.174	4.52	625915	REC_WORD	15.944	n/a	HAMMER	Tools	9	3	catFR1	0	R1221P
515.694	6.035	630543	REC_WORD	20.464	n/a	SHOES	n/a	-999	3	catFR1	0	R1221P
521.729	3.512	636723	REC_WORD	26.499	n/a	SOCKS	n/a	-999	3	catFR1	0	R1221P
525.241	3.294	640319	REC_END	n/a	n/a	n/a	n/a	-999	3	catFR1	0	R1221P
528.535	0.0	643692	TRIAL	n/a	n/a	n/a	n/a	-999	4	catFR1	0	R1221P
528.535	10.0	643692	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	4	catFR1	0	R1221P
538.963	0.008	654370	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	4	catFR1	0	R1221P
538.971	1.6	654378	ORIENT	n/a	n/a	n/a	n/a	-999	4	catFR1	0	R1221P
542.57	1.6	658063	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DOVE	Birds	1	4	catFR1	0	R1221P
544.989	1.6	660540	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FINCH	Birds	2	4	catFR1	0	R1221P
547.405	1.6	663014	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HAND	BodyParts	3	4	catFR1	0	R1221P
549.973	1.6	665644	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TOE	BodyParts	4	4	catFR1	0	R1221P
552.456	1.6	668186	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LEMON	Fruit	5	4	catFR1	0	R1221P
555.007	1.6	670798	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PEACH	Fruit	6	4	catFR1	0	R1221P
557.457	1.6	673307	WORD	n/a	wordpools/wordpool_categorized_EN.txt	EAR	BodyParts	7	4	catFR1	0	R1221P
559.891	1.6	675799	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ELBOW	BodyParts	8	4	catFR1	0	R1221P
562.441	1.6	678410	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SEAGULL	Birds	9	4	catFR1	0	R1221P
564.809	1.6	680835	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CROW	Birds	10	4	catFR1	0	R1221P
567.409	1.6	683497	WORD	n/a	wordpools/wordpool_categorized_EN.txt	GRAPE	Fruit	11	4	catFR1	0	R1221P
570.027	1.6	686178	WORD	n/a	wordpools/wordpool_categorized_EN.txt	STRAWBERRY	Fruit	12	4	catFR1	0	R1221P
571.643	22.355	687833	DISTRACT_START	n/a	n/a	n/a	n/a	-999	4	catFR1	0	R1221P
593.998	1.067	710724	DISTRACT_END	n/a	n/a	n/a	n/a	-999	4	catFR1	0	R1221P
595.065	1.543	711816	REC_START	n/a	n/a	n/a	n/a	-999	4	catFR1	0	R1221P
596.608	1.691	713396	REC_WORD	1.543	n/a	AUTUMN	n/a	-999	4	catFR1	0	R1221P
598.299	0.769	715128	REC_WORD	3.234	n/a	ORANGE	n/a	-999	4	catFR1	0	R1221P
599.068	9.279	715915	REC_WORD	4.003	n/a	STRAWBERRY	Fruit	12	4	catFR1	0	R1221P
608.347	0.431	725417	REC_WORD	13.282	n/a	HEN	n/a	-999	4	catFR1	0	R1221P
608.778	16.302	725858	REC_WORD	13.713	n/a	HEN	n/a	-999	4	catFR1	0	R1221P
625.08	2.991	742551	REC_END	n/a	n/a	n/a	n/a	-999	4	catFR1	0	R1221P
628.071	0.0	745613	TRIAL	n/a	n/a	n/a	n/a	-999	5	catFR1	0	R1221P
628.071	10.0	745613	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	5	catFR1	0	R1221P
638.499	0.006	756291	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	5	catFR1	0	R1221P
638.505	1.6	756297	ORIENT	n/a	n/a	n/a	n/a	-999	5	catFR1	0	R1221P
642.372	1.6	760257	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SPATULA	KitchenTools	1	5	catFR1	0	R1221P
644.957	1.6	762904	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PEELER	KitchenTools	2	5	catFR1	0	R1221P
647.54	1.6	765549	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PEAR	Fruit	3	5	catFR1	0	R1221P
650.042	1.6	768111	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CHERRY	Fruit	4	5	catFR1	0	R1221P
652.474	1.6	770601	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FLOOR	Building	5	5	catFR1	0	R1221P
654.992	1.6	773179	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FOUNDATION	Building	6	5	catFR1	0	R1221P
657.409	1.6	775654	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SPOON	KitchenTools	7	5	catFR1	0	R1221P
659.826	1.6	778129	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CORKSCREW	KitchenTools	8	5	catFR1	0	R1221P
662.294	1.6	780656	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ROOF	Building	9	5	catFR1	0	R1221P
664.894	1.6	783319	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DOOR	Building	10	5	catFR1	0	R1221P
667.427	1.6	785912	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ORANGE	Fruit	11	5	catFR1	0	R1221P
669.879	1.6	788423	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BANANA	Fruit	12	5	catFR1	0	R1221P
671.495	21.004	790078	DISTRACT_START	n/a	n/a	n/a	n/a	-999	5	catFR1	0	R1221P
692.499	1.117	811585	DISTRACT_END	n/a	n/a	n/a	n/a	-999	5	catFR1	0	R1221P
693.616	3.172	812729	REC_START	n/a	n/a	n/a	n/a	-999	5	catFR1	0	R1221P
696.788	0.475	815977	REC_WORD	3.172	n/a	APPLE	n/a	-999	5	catFR1	0	R1221P
697.263	1.439	816463	REC_WORD	3.647	n/a	BANANA	Fruit	12	5	catFR1	0	R1221P
698.702	4.206	817937	REC_WORD	5.086	n/a	CHERRY	Fruit	4	5	catFR1	0	R1221P
702.908	20.719	822244	REC_WORD	9.292	n/a	STRAWBERRY	n/a	-999	5	catFR1	0	R1221P
723.627	2.878	843459	REC_END	n/a	n/a	n/a	n/a	-999	5	catFR1	0	R1221P
726.505	0.0	846406	TRIAL	n/a	n/a	n/a	n/a	-999	6	catFR1	0	R1221P
726.505	10.0	846406	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	6	catFR1	0	R1221P
736.933	0.008	857084	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	6	catFR1	0	R1221P
736.941	1.6	857092	ORIENT	n/a	n/a	n/a	n/a	-999	6	catFR1	0	R1221P
740.457	1.6	860693	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SUNFLOWER	Flowers	1	6	catFR1	0	R1221P
742.892	1.6	863186	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LILAC	Flowers	2	6	catFR1	0	R1221P
745.392	1.6	865746	WORD	n/a	wordpools/wordpool_categorized_EN.txt	POTATO	Vegetables	3	6	catFR1	0	R1221P
747.81	1.6	868222	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CABBAGE	Vegetables	4	6	catFR1	0	R1221P
750.194	1.6	870663	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MAPLE	Trees	5	6	catFR1	0	R1221P
752.61	1.6	873137	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CEDAR	Trees	6	6	catFR1	0	R1221P
755.061	1.6	875647	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LILY	Flowers	7	6	catFR1	0	R1221P
757.611	1.6	878258	WORD	n/a	wordpools/wordpool_categorized_EN.txt	VIOLET	Flowers	8	6	catFR1	0	R1221P
760.229	1.6	880938	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WILLOW	Trees	9	6	catFR1	0	R1221P
762.763	1.6	883533	WORD	n/a	wordpools/wordpool_categorized_EN.txt	OAK	Trees	10	6	catFR1	0	R1221P
765.362	1.6	886194	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LETTUCE	Vegetables	11	6	catFR1	0	R1221P
767.93	1.6	888824	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SPINACH	Vegetables	12	6	catFR1	0	R1221P
769.546	23.739	890479	DISTRACT_START	n/a	n/a	n/a	n/a	-999	6	catFR1	0	R1221P
793.285	1.183	914787	DISTRACT_END	n/a	n/a	n/a	n/a	-999	6	catFR1	0	R1221P
794.468	1.963	915998	REC_START	n/a	n/a	n/a	n/a	-999	6	catFR1	0	R1221P
796.431	2.476	918008	REC_WORD	1.963	n/a	CABBAGE	Vegetables	4	6	catFR1	0	R1221P
798.907	2.411	920543	REC_WORD	4.439	n/a	SEAGULL	n/a	-999	6	catFR1	0	R1221P
801.318	2.569	923012	REC_WORD	6.85	n/a	POPCORN	n/a	-999	6	catFR1	0	R1221P
803.887	10.184	925643	REC_WORD	9.419	n/a	MAPLE	Trees	5	6	catFR1	0	R1221P
814.071	10.412	936071	REC_WORD	19.603	n/a	LETTUCE	Vegetables	11	6	catFR1	0	R1221P
824.483	2.941	946732	REC_END	n/a	n/a	n/a	n/a	-999	6	catFR1	0	R1221P
827.424	0.0	949744	TRIAL	n/a	n/a	n/a	n/a	-999	7	catFR1	0	R1221P
827.424	10.0	949744	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	7	catFR1	0	R1221P
837.852	0.008	960422	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	7	catFR1	0	R1221P
837.86	1.6	960430	ORIENT	n/a	n/a	n/a	n/a	-999	7	catFR1	0	R1221P
841.811	1.6	964476	WORD	n/a	wordpools/wordpool_categorized_EN.txt	GOOSE	Birds	1	7	catFR1	0	R1221P
844.278	1.6	967002	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PIGEON	Birds	2	7	catFR1	0	R1221P
846.677	1.6	969458	WORD	n/a	wordpools/wordpool_categorized_EN.txt	THUNDERSTORM	Weather	3	7	catFR1	0	R1221P
849.212	1.6	972054	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LIGHTNING	Weather	4	7	catFR1	0	R1221P
851.628	1.6	974528	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BARBIE	Toys	5	7	catFR1	0	R1221P
854.146	1.6	977106	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SLINKY	Toys	6	7	catFR1	0	R1221P
856.747	1.6	979770	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HAWK	Birds	7	7	catFR1	0	R1221P
859.231	1.6	982313	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CARDINAL	Birds	8	7	catFR1	0	R1221P
861.68	1.6	984821	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BASKETBALL	Toys	9	7	catFR1	0	R1221P
864.115	1.6	987314	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FRISBEE	Toys	10	7	catFR1	0	R1221P
866.498	1.6	989754	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WIND	Weather	11	7	catFR1	0	R1221P
869.033	1.6	992350	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SNOW	Weather	12	7	catFR1	0	R1221P
870.648	23.539	994004	DISTRACT_START	n/a	n/a	n/a	n/a	-999	7	catFR1	0	R1221P
894.187	1.15	1018107	DISTRACT_END	n/a	n/a	n/a	n/a	-999	7	catFR1	0	R1221P
895.337	1.363	1019284	REC_START	n/a	n/a	n/a	n/a	-999	7	catFR1	0	R1221P
896.7	3.101	1020680	REC_WORD	1.363	n/a	SNOWSTORM	n/a	-999	7	catFR1	0	R1221P
899.801	11.122	1023855	REC_WORD	4.464	n/a	RAINSTORM	n/a	-999	7	catFR1	0	R1221P
910.923	2.666	1035244	REC_WORD	15.586	n/a	WILLOW	n/a	-999	7	catFR1	0	R1221P
913.589	3.557	1037974	REC_WORD	18.252	n/a	MAPLE	n/a	-999	7	catFR1	0	R1221P
917.146	1.603	1041616	REC_WORD	21.809	n/a	BASKETBALL	Toys	9	7	catFR1	0	R1221P
918.749	4.086	1043257	REC_WORD	23.412	n/a	DOVE	n/a	-999	7	catFR1	0	R1221P
922.835	2.513	1047441	REC_WORD	27.498	n/a	PIGEON	Birds	2	7	catFR1	0	R1221P
925.348	3.696	1050015	REC_END	n/a	n/a	n/a	n/a	-999	7	catFR1	0	R1221P
929.044	0.0	1053799	TRIAL	n/a	n/a	n/a	n/a	-999	8	catFR1	0	R1221P
929.044	10.0	1053799	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	8	catFR1	0	R1221P
939.472	0.006	1064477	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	8	catFR1	0	R1221P
939.478	1.6	1064483	ORIENT	n/a	n/a	n/a	n/a	-999	8	catFR1	0	R1221P
943.096	1.6	1068188	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TURKEY	FarmAnimals	1	8	catFR1	0	R1221P
945.513	1.6	1070663	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ROOSTER	FarmAnimals	2	8	catFR1	0	R1221P
948.097	1.6	1073309	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SPEAKER	Electronics	3	8	catFR1	0	R1221P
950.646	1.6	1075919	WORD	n/a	wordpools/wordpool_categorized_EN.txt	RADIO	Electronics	4	8	catFR1	0	R1221P
953.165	1.6	1078498	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BEETLE	Insects	5	8	catFR1	0	R1221P
955.782	1.6	1081178	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FLY	Insects	6	8	catFR1	0	R1221P
958.316	1.6	1083773	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LAMB	FarmAnimals	7	8	catFR1	0	R1221P
960.783	1.6	1086299	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COW	FarmAnimals	8	8	catFR1	0	R1221P
963.366	1.6	1088944	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BUTTERFLY	Insects	9	8	catFR1	0	R1221P
965.851	1.6	1091488	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LADYBUG	Insects	10	8	catFR1	0	R1221P
968.367	1.6	1094065	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CALCULATOR	Electronics	11	8	catFR1	0	R1221P
970.818	1.6	1096574	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MICROWAVE	Electronics	12	8	catFR1	0	R1221P
972.434	24.289	1098229	DISTRACT_START	n/a	n/a	n/a	n/a	-999	8	catFR1	0	R1221P
996.723	1.051	1123100	DISTRACT_END	n/a	n/a	n/a	n/a	-999	8	catFR1	0	R1221P
997.774	4.48	1124176	REC_START	n/a	n/a	n/a	n/a	-999	8	catFR1	0	R1221P
1002.254	25.531	1128764	REC_WORD	4.48	n/a	PIGEON	n/a	-999	8	catFR1	0	R1221P
1027.785	3.677	1154907	REC_END	n/a	n/a	n/a	n/a	-999	8	catFR1	0	R1221P
1031.462	0.0	1158672	TRIAL	n/a	n/a	n/a	n/a	-999	9	catFR1	0	R1221P
1031.462	10.0	1158672	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	9	catFR1	0	R1221P
1041.89	0.008	1169350	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	9	catFR1	0	R1221P
1041.898	1.6	1169358	ORIENT	n/a	n/a	n/a	n/a	-999	9	catFR1	0	R1221P
1045.715	1.6	1173266	WORD	n/a	wordpools/wordpool_categorized_EN.txt	STREAM	Landscapes	1	9	catFR1	0	R1221P
1048.183	1.6	1175793	WORD	n/a	wordpools/wordpool_categorized_EN.txt	OCEAN	Landscapes	2	9	catFR1	0	R1221P
1050.75	1.6	1178422	WORD	n/a	wordpools/wordpool_categorized_EN.txt	NIGHTSTAND	Furniture	3	9	catFR1	0	R1221P
1053.3	1.6	1181033	WORD	n/a	wordpools/wordpool_categorized_EN.txt	RECLINER	Furniture	4	9	catFR1	0	R1221P
1055.834	1.6	1183628	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PHONE	Electronics	5	9	catFR1	0	R1221P
1058.285	1.6	1186138	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TABLET	Electronics	6	9	catFR1	0	R1221P
1060.667	1.6	1188577	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CHAIR	Furniture	7	9	catFR1	0	R1221P
1063.069	1.6	1191036	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TABLE	Furniture	8	9	catFR1	0	R1221P
1065.468	1.6	1193493	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LAKE	Landscapes	9	9	catFR1	0	R1221P
1067.87	1.6	1195952	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WOODS	Landscapes	10	9	catFR1	0	R1221P
1070.336	1.6	1198477	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HEADPHONES	Electronics	11	9	catFR1	0	R1221P
1072.837	1.6	1201038	WORD	n/a	wordpools/wordpool_categorized_EN.txt	STEREO	Electronics	12	9	catFR1	0	R1221P
1074.453	25.005	1202693	DISTRACT_START	n/a	n/a	n/a	n/a	-999	9	catFR1	0	R1221P
